0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,16/02/1994,West Indies,Kensington Oval,J C Adams (c G P Thorpe),8.0,2/12,,24.00,1.50,1,6.00
,,,,D L Haynes (c D E Malcolm),,,,,,2,
2.0,26/02/1994,West Indies,Sabina Park,,7.0,0/29,,45.00,2.73,,20.50
3.0,02/03/1994,West Indies,Arnos Vale Ground,,10.0,0/65,,75.00,4.24,,53.00
4.0,05/03/1994,West Indies,Queen's Park Oval,,3.0,0/16,,84.00,4.36,,61.00
