0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,6.0,0,41,0,0,0/41,,,6.83
Sharjah Cricket Stadium,4.0,0,27,2,0,2/27,13.50,12.00,6.75
WACA Ground,1.0,0,20,0,0,0/20,,,20.00
Overall (3),11.0,0,88,2,0,2/27,44.00,33.00,8.00
