0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,9.0,0,100,2,0,2/100,50.00,27.00,11.11
Basin Reserve,10.0,0,61,3,0,3/61,20.33,20.00,6.10
Brisbane Cricket Ground,9.0,0,65,3,0,3/65,21.67,18.00,7.22
County Ground (Bristol),8.0,0,55,0,0,0/55,,,6.88
Dubai International Cricket Stadium,29.1,0,140,5,0,3/36,28.00,35.00,4.80
Edgbaston,18.0,1,94,4,0,3/24,23.50,27.00,5.22
Headingley,20.0,0,123,2,0,1/53,61.50,60.00,6.15
Kennington Oval,6.3,1,19,3,0,3/19,6.33,13.00,2.92
Kingsmead,8.0,0,31,0,0,0/31,,,3.88
Lord's,9.0,0,52,1,0,1/52,52.00,54.00,5.78
Melbourne Cricket Ground,7.0,0,29,1,0,1/29,29.00,42.00,4.14
Old Trafford,9.0,0,84,1,0,1/84,84.00,54.00,9.33
Providence Stadium,19.5,2,110,6,1,5/38,18.33,19.83,5.55
Queens Sports Club,21.2,3,93,6,0,3/32,15.50,21.33,4.36
Saxton Oval,5.0,0,37,0,0,0/37,,,7.40
Seddon Park,8.5,0,60,0,0,0/60,,,6.79
Sharjah Cricket Stadium,28.4,0,126,8,0,3/14,15.75,21.50,4.40
Sheikh Zayed Stadium,63.5,3,311,11,1,5/34,28.27,34.82,4.87
Sophia Gardens,30.0,0,138,10,1,4/60,13.80,18.00,4.60
St George's Park,10.0,2,42,1,0,1/42,42.00,60.00,4.20
SuperSport Park,6.0,0,33,1,0,1/33,33.00,36.00,5.50
Sydney Cricket Ground,10.0,1,52,5,1,5/52,10.40,12.00,5.20
The Cooper Associates County Ground,10.0,0,67,1,0,1/67,67.00,60.00,6.70
The Rose Bowl,10.0,1,81,1,0,1/81,81.00,60.00,8.10
The Village,5.0,0,21,0,0,0/21,,,4.20
Trent Bridge,33.3,0,236,3,0,2/74,78.67,67.00,7.04
University Oval,10.0,0,59,3,0,3/59,19.67,20.00,5.90
WACA Ground,10.0,0,62,1,0,1/62,62.00,60.00,6.20
Overall (28),424.4,14,2381,82,4,5/34,29.04,31.07,5.61
