0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,4.0,0,20,0,0,0/20,,,5.00
AMI Stadium,8.0,1,38,0,0,0/38,,,4.75
Asgiriya Stadium,9.0,1,28,2,0,2/28,14.00,27.00,3.11
Bangabandhu National Stadium,27.0,0,101,4,0,3/27,25.25,40.50,3.74
Basin Reserve,10.0,1,23,1,0,1/23,23.00,60.00,2.30
Bellerive Oval,20.0,1,60,2,0,2/35,30.00,60.00,3.00
Brabourne Stadium,8.0,1,20,3,0,3/20,6.67,16.00,2.50
Brisbane Cricket Ground,29.0,1,138,2,0,1/38,69.00,87.00,4.76
Buffalo Park,10.0,0,53,1,0,1/53,53.00,60.00,5.30
Carisbrook,10.0,0,38,0,0,0/38,,,3.80
Eden Gardens,6.0,0,28,0,0,0/28,,,4.67
Eden Park,7.1,0,64,0,0,0/64,,,8.93
Edgbaston,10.0,0,36,2,0,2/36,18.00,30.00,3.60
Gaddafi Stadium,28.0,0,142,0,0,0/25,,,5.07
Gymkhana Club Ground,22.0,0,113,2,0,1/35,56.50,66.00,5.14
Harare Sports Club,8.0,1,18,1,0,1/18,18.00,48.00,2.25
Headingley,9.0,1,51,0,0,0/51,,,5.67
Iqbal Stadium,10.0,1,25,0,0,0/25,,,2.50
Kennington Oval,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Kingsmead,20.0,0,113,1,0,1/43,113.00,120.00,5.65
Lal Bahadur Shastri Stadium,10.0,0,43,0,0,0/43,,,4.30
Madhavrao Scindia Cricket Ground,10.0,0,37,1,0,1/37,37.00,60.00,3.70
Mangaung Oval,28.0,2,120,6,0,2/38,20.00,28.00,4.29
Melbourne Cricket Ground,30.0,3,114,3,0,2/18,38.00,60.00,3.80
Nahar Singh Stadium,10.0,0,43,2,0,2/43,21.50,30.00,4.30
Nairobi Club Ground,10.0,1,20,2,0,2/20,10.00,30.00,2.00
National Stadium (Karachi),10.0,0,64,2,0,2/64,32.00,30.00,6.40
Nehru Stadium (Guwahati),15.0,0,52,2,0,1/20,26.00,45.00,3.47
Nehru Stadium (Indore),10.0,0,28,1,0,1/28,28.00,60.00,2.80
Newlands,14.0,0,46,1,0,1/16,46.00,84.00,3.29
Old Trafford,10.0,0,34,1,0,1/34,34.00,60.00,3.40
Punjab Cricket Association IS Bindra Stadium,3.0,0,16,0,0,0/16,,,5.33
R Premadasa Stadium,15.0,1,53,3,0,2/33,17.67,30.00,3.53
Rawalpindi Cricket Stadium,20.0,1,60,4,0,2/22,15.00,30.00,3.00
Sawai Mansingh Stadium,10.0,0,38,1,0,1/38,38.00,60.00,3.80
Seddon Park,10.0,0,20,1,0,1/20,20.00,60.00,2.00
Sharjah Cricket Stadium,30.0,1,125,2,0,2/43,62.50,90.00,4.17
St George's Park,33.0,0,165,4,0,2/31,41.25,49.50,5.00
SuperSport Park,27.0,3,122,2,0,2/48,61.00,81.00,4.52
Sydney Cricket Ground,35.0,1,128,5,1,4/28,25.60,42.00,3.66
Trent Bridge,9.0,1,42,1,0,1/42,42.00,54.00,4.67
WACA Ground,18.0,1,70,4,0,2/33,17.50,27.00,3.89
Wanderers Stadium,13.0,0,77,1,0,1/55,77.00,78.00,5.92
Wankhede Stadium,20.0,1,93,1,0,1/51,93.00,120.00,4.65
Overall (44),665.1,25,2762,72,1,4/28,38.36,55.43,4.15
