0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,9,9,9.00,64.29,1,0
Bellerive Oval,2,2,0,0,0,0,15,23,11.50,53.49,0,0
Brisbane Cricket Ground,4,4,2,0,0,1,12*,22,11.00,84.62,4,0
Melbourne Cricket Ground,3,2,1,0,0,0,10,14,14.00,56.00,3,0
Sydney Cricket Ground,4,4,2,0,0,0,27*,66,33.00,84.62,0,0
WACA Ground,2,1,1,0,0,0,5*,5,,62.50,0,0
,,,,,,,,,,,,
