0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,24,21,7,0,7,2,76,631,45.07,90.66,25,2
Bangladesh,8,5,1,0,0,1,48,108,27.00,82.44,11,1
England and Wales,27,22,8,0,1,0,55,286,20.43,67.93,34,2
India,19,15,2,0,3,0,73,396,30.46,72.39,23,1
Ireland,4,4,3,0,1,0,55*,91,91.00,93.81,6,0
Kenya,6,4,1,0,1,1,60,98,32.67,72.06,9,1
Morocco,4,4,0,0,2,0,70,139,34.75,74.33,2,0
Netherlands,1,1,0,0,0,0,3,3,3.00,50.00,1,0
New Zealand,13,10,1,0,0,4,48*,143,15.89,102.88,17,0
Pakistan,10,8,1,0,0,0,24,84,12.00,67.20,18,0
South Africa,135,97,26,1,7,6,147*,2160,30.42,90.45,204,8
Sri Lanka,13,11,1,0,1,0,58,166,16.60,71.24,20,2
United Arab Emirates,5,3,0,0,1,0,57,98,32.67,77.78,7,1
West Indies,23,14,4,0,2,2,75*,264,26.40,97.78,24,3
Zimbabwe,3,2,2,0,0,0,15*,19,,73.08,2,1
,,,,,,,,,,,,
