0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,1,1,0,1,0,57*,57,,178.13,1,1
AMI Stadium,2,1,0,0,0,0,40,40,40.00,114.29,2,0
Antigua Recreation Ground,1,0,0,0,0,0,0,0,,,0,0
Arnos Vale Ground,1,1,0,0,0,0,25,25,25.00,52.08,0,0
Bangabandhu National Stadium,8,5,1,0,0,1,48,108,27.00,82.44,11,1
Basin Reserve,1,0,0,0,0,0,0,0,,,0,0
Bellerive Oval,3,3,2,0,0,0,37*,91,91.00,104.60,3,0
Boland Park,2,0,0,0,0,0,0,0,,,1,0
Brabourne Stadium,1,1,0,0,0,0,8,8,8.00,28.57,2,0
Brisbane Cricket Ground,4,4,1,0,3,0,63*,186,62.00,89.86,5,0
Buffalo Park,9,6,0,0,2,1,55,147,24.50,82.12,10,1
Captain Roop Singh Stadium,1,1,0,0,0,0,14,14,14.00,45.16,0,0
Carisbrook,2,2,0,0,0,0,35,36,18.00,105.88,1,0
Civil Service Cricket Club,4,4,3,0,1,0,55*,91,91.00,93.81,6,0
County Ground (Chelmsford),1,1,0,0,0,0,8,8,8.00,34.78,0,0
County Ground (Hove),1,1,0,0,0,0,34,34,34.00,94.44,1,0
County Ground (Northampton),1,1,0,0,0,0,1,1,1.00,10.00,2,0
Darren Sammy National Cricket Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Diamond Oval,5,1,1,0,0,0,18*,18,,163.64,9,0
Eden Gardens,1,0,0,0,0,0,0,0,,,2,0
Eden Park,4,4,1,0,0,2,48*,64,21.33,110.34,5,0
Edgbaston,5,3,1,0,0,0,13,21,10.50,55.26,6,0
Etihad Stadium,4,4,0,0,1,1,51,62,15.50,66.67,3,0
Gaddafi Stadium,5,5,0,0,0,0,14,39,7.80,72.22,9,0
Galle International Stadium,1,1,0,0,0,0,2,2,2.00,40.00,3,0
Gymkhana Club Ground,6,4,1,0,1,1,60,98,32.67,72.06,9,1
Harare Sports Club,2,2,2,0,0,0,15*,19,,73.08,2,1
Headingley,3,3,2,0,0,0,26*,42,42.00,95.45,0,0
Iqbal Stadium,2,2,0,0,0,0,24,41,20.50,58.57,3,0
Keenan Stadium,1,1,1,0,0,0,14*,14,,66.67,0,0
Kennington Oval,5,5,2,0,1,0,55,99,33.00,76.74,7,0
Kensington Oval,3,1,1,0,0,0,13*,13,,130.00,6,0
Kingsmead,21,15,5,0,0,2,45*,269,26.90,89.37,30,1
Lord's,2,2,1,0,0,0,11,21,21.00,48.84,2,0
M Chinnaswamy Stadium,2,2,0,0,0,0,25,39,19.50,61.90,0,0
MA Chidambaram Stadium,2,2,0,0,1,0,73,80,40.00,98.77,1,0
Mangaung Oval,11,9,2,0,1,1,57*,148,21.14,94.27,17,0
McLean Park,3,2,0,0,0,1,3,3,1.50,37.50,8,0
Melbourne Cricket Ground,3,2,0,0,0,1,11,11,5.50,68.75,5,0
Multan Cricket Stadium,1,0,0,0,0,0,0,0,,,1,0
Nahar Singh Stadium,1,1,1,0,0,0,17*,17,,121.43,2,0
National Cricket Stadium (Grenada),4,2,0,0,1,0,52,68,34.00,154.55,3,0
National Cricket Stadium (Tangier),4,4,0,0,2,0,70,139,34.75,74.33,2,0
Nehru Stadium (Kochi),1,0,0,0,0,0,0,0,,,1,0
Newlands,20,16,4,0,1,1,51*,431,35.92,98.63,43,2
Old Trafford,2,1,0,0,0,0,6,6,6.00,42.86,4,1
Providence Stadium,3,2,0,0,0,1,12,12,6.00,44.44,5,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,1,0,69,69,69.00,70.41,2,0
Queen's Park Oval,4,4,2,0,0,0,16*,35,17.50,62.50,6,1
Queens Sports Club,1,0,0,0,0,0,0,0,,,0,0
R Premadasa Stadium,6,5,1,0,1,0,58,75,18.75,86.21,9,1
Rajiv Gandhi International Stadium,1,1,0,0,0,0,2,2,2.00,50.00,2,0
Rangiri Dambulla International Stadium,2,2,0,0,0,0,27,34,17.00,43.59,1,1
Rawalpindi Cricket Stadium,2,1,1,0,0,0,4*,4,,,5,0
Reliance Stadium,1,0,0,0,0,0,0,0,,,0,0
Sabina Park,3,1,0,0,0,0,14,14,14.00,51.85,3,2
Sardar Patel Stadium,2,1,0,0,0,0,29,29,29.00,74.36,6,1
Sawai Mansingh Stadium,2,2,0,0,0,0,16,21,10.50,105.00,2,0
Senwes Park,5,3,1,1,0,0,147*,160,80.00,195.12,9,0
Sharjah Cricket Stadium,5,3,0,0,1,0,57,98,32.67,77.78,7,1
Sinhalese Sports Club Ground,4,3,0,0,0,0,24,55,18.33,87.30,7,0
Sophia Gardens,2,0,0,0,0,0,0,0,,,2,0
St George's Park,18,15,5,0,0,0,48,250,25.00,74.18,16,2
St Lawrence Ground,1,1,0,0,0,0,17,17,17.00,80.95,1,0
SuperSport Park,21,16,4,0,1,1,78,395,32.92,89.57,34,1
Sydney Cricket Ground,4,4,2,0,1,0,76,124,62.00,86.11,2,1
The Rose Bowl,1,1,1,0,0,0,13*,13,,59.09,4,0
Trent Bridge,3,3,1,0,0,0,12*,24,12.00,58.54,5,1
Vidarbha Cricket Association Ground,1,1,0,0,1,0,68,68,68.00,73.91,1,0
VRA Ground,1,1,0,0,0,0,3,3,3.00,50.00,1,0
WACA Ground,4,3,1,0,1,0,58,100,50.00,85.47,6,0
Wanderers Stadium,17,13,4,0,2,0,55*,304,33.78,79.58,27,1
Wankhede Stadium,1,1,0,0,0,0,35,35,35.00,62.50,2,0
Warner Park,3,2,1,0,1,0,75*,97,97.00,170.18,1,0
Westpac Stadium,1,1,0,0,0,1,0,0,0.00,,1,0
Willowmoore Park,6,3,0,0,0,0,18,38,12.67,62.30,8,0
Overall (76),295,221,57,1,26,16,147*,4686,28.57,84.77,403,22
