0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Cambusdoon New Ground,10.0,0,48,1,0,1/29,48.00,60.00,4.80
Civil Service Cricket Club,10.0,0,37,0,0,,,,3.70
Grange Cricket Club,10.0,2,22,3,0,3/22,7.33,20.00,2.20
Gymkhana Club Ground,22.0,1,88,3,0,3/44,29.33,44.00,4.00
Jaffrey Sports Club Ground,6.5,0,34,3,0,3/34,11.33,13.67,4.98
Mombasa Sports Ground,17.0,1,76,3,0,2/45,25.33,34.00,4.47
Ruaraka Sports Club Ground,10.0,0,56,2,0,2/56,28.00,30.00,5.60
Shere Bangla National Stadium,6.0,0,27,0,0,0/27,,,4.50
Titwood,9.0,0,43,0,0,0/43,,,4.78
Warner Park,17.0,0,104,1,0,1/57,104.00,102.00,6.12
Zahur Ahmed Chowdhury Stadium,6.0,1,20,0,0,0/20,,,3.33
Overall (11),123.5,5,555,16,0,3/22,34.69,46.44,4.48
