0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,10.1,2,42,2,0,1/2,21.00,30.50,4.13
Australia,244.3,11,1318,49,3,4/27,26.90,29.94,5.39
Bangladesh,26.0,6,83,7,1,4/16,11.86,22.29,3.19
England,89.4,3,493,10,0,2/24,49.30,53.80,5.50
India,154.0,10,763,34,1,5/50,22.44,27.18,4.95
Ireland,19.0,1,82,4,0,2/30,20.50,28.50,4.32
Netherlands,6.0,1,26,1,0,1/26,26.00,36.00,4.33
New Zealand,126.5,11,583,15,0,2/32,38.87,50.73,4.60
Pakistan,127.0,11,540,28,2,6/39,19.29,27.21,4.25
Sri Lanka,64.5,5,357,10,0,3/47,35.70,38.90,5.51
United Arab Emirates,9.0,1,40,1,0,1/40,40.00,54.00,4.44
West Indies,104.4,4,472,20,0,3/24,23.60,31.40,4.51
Zimbabwe,61.0,5,288,15,0,3/29,19.20,24.40,4.72
Overall (13),1042.4,71,5087,196,7,6/39,25.95,31.92,4.88
