0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,16.4,2,67,3,0,3/36,22.33,33.33,4.02
Australia,7.0,0,42,0,0,0/42,,,6.00
Bermuda,32.0,4,122,4,0,1/18,30.50,48.00,3.81
Canada,26.0,1,110,8,1,4/44,13.75,19.50,4.23
England,5.0,0,33,1,0,1/33,33.00,30.00,6.60
India,10.0,2,49,0,0,0/49,,,4.90
Ireland,37.0,2,185,6,0,2/34,30.83,37.00,5.00
Kenya,29.0,1,111,8,2,4/23,13.88,21.75,3.83
Namibia,7.0,0,46,0,0,0/46,,,6.57
Pakistan,14.0,1,85,1,0,1/48,85.00,84.00,6.07
Scotland,10.0,1,62,0,0,0/29,,,6.20
Sri Lanka,7.0,0,29,0,0,0/29,,,4.14
West Indies,5.0,0,24,0,0,0/24,,,4.80
Zimbabwe,10.0,2,43,2,0,2/43,21.50,30.00,4.30
Overall (14),215.4,16,1008,33,3,4/23,30.55,39.21,4.67
