0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,17.0,0,91,2,0,2/41,45.50,51.00,5.35
AMI Stadium,18.0,0,110,0,0,0/49,,,6.11
Arnos Vale Ground,10.0,0,53,2,0,2/53,26.50,30.00,5.30
Arun Jaitley Stadium,24.0,1,122,3,0,1/26,40.67,48.00,5.08
Barabati Stadium,27.0,0,110,4,0,2/29,27.50,40.50,4.07
Barkatullah Khan Stadium,10.0,1,61,3,0,3/61,20.33,20.00,6.10
Basin Reserve,3.0,0,28,1,0,1/28,28.00,18.00,9.33
Bellerive Oval,10.0,0,41,2,0,2/41,20.50,30.00,4.10
Boland Park,10.0,1,49,3,0,3/49,16.33,20.00,4.90
Brabourne Stadium,6.0,0,22,0,0,0/22,,,3.67
Brisbane Cricket Ground,10.0,2,27,0,0,0/27,,,2.70
Buffalo Park,9.2,1,43,1,0,1/43,43.00,56.00,4.61
Captain Roop Singh Stadium,16.0,1,62,1,0,1/28,62.00,96.00,3.88
County Ground (Hove),8.2,0,32,0,0,0/32,,,3.84
"Cricket, Skating & Curling Club",121.2,5,552,15,0,3/22,36.80,48.53,4.55
Eden Gardens,25.0,5,96,6,1,4/23,16.00,25.00,3.84
Eden Park,10.0,1,24,1,0,1/24,24.00,60.00,2.40
Edgbaston,9.0,1,25,1,0,1/25,25.00,54.00,2.78
Galle International Stadium,5.1,0,37,1,0,1/37,37.00,31.00,7.16
Gandhi Sports Complex Ground,6.0,0,14,1,0,1/14,14.00,36.00,2.33
Grace Road,10.0,1,37,2,0,2/37,18.50,30.00,3.70
Green Park,28.0,0,141,1,0,1/33,141.00,168.00,5.04
Gymkhana Club Ground,68.4,9,264,14,0,3/26,18.86,29.43,3.84
Headingley,9.0,2,33,2,0,2/33,16.50,27.00,3.67
Indira Priyadarshini Stadium,3.0,0,26,0,0,0/26,,,8.67
Kallang Ground,15.0,2,67,1,0,1/17,67.00,90.00,4.47
Keenan Stadium,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Kennington Oval,20.0,1,123,2,0,1/60,61.50,60.00,6.15
Kensington Oval,9.0,0,45,0,0,0/45,,,5.00
Kingsmead,17.0,2,69,2,0,2/43,34.50,51.00,4.06
Lal Bahadur Shastri Stadium,15.1,0,83,3,0,2/38,27.67,30.33,5.47
M Chinnaswamy Stadium,40.0,1,159,8,0,3/37,19.88,30.00,3.98
MA Chidambaram Stadium,17.2,1,101,2,0,2/38,50.50,52.00,5.83
Madhavrao Scindia Cricket Ground,28.0,0,174,6,0,3/75,29.00,28.00,6.21
Mangaung Oval,10.0,1,63,2,0,2/63,31.50,30.00,6.30
McLean Park,7.0,2,25,0,0,0/11,,,3.57
Melbourne Cricket Ground,10.0,0,52,0,0,0/52,,,5.20
Nehru Stadium (Pune),8.0,1,45,1,0,1/45,45.00,48.00,5.63
Old Trafford,19.3,3,53,7,1,5/27,7.57,16.71,2.72
Owen Delany Park,8.0,1,41,0,0,0/41,,,5.13
Padang Cricket Ground,17.0,2,84,1,0,1/39,84.00,102.00,4.94
Punjab Cricket Association IS Bindra Stadium,20.0,2,95,4,0,3/27,23.75,30.00,4.75
Queen's Park Oval,15.0,2,57,3,0,2/22,19.00,30.00,3.80
Queens Sports Club,6.5,1,35,0,0,0/35,,,5.12
R Premadasa Stadium,70.0,1,384,6,0,2/44,64.00,70.00,5.49
Reliance Stadium,18.0,0,92,0,0,0/43,,,5.11
Sardar Patel Stadium,6.0,0,15,1,0,1/15,15.00,36.00,2.50
Sawai Mansingh Stadium,9.0,0,42,1,0,1/42,42.00,54.00,4.67
Seddon Park,7.0,0,32,0,0,0/32,,,4.57
Sharjah Cricket Stadium,246.0,13,1129,37,0,3/28,30.51,39.89,4.59
Sinhalese Sports Club Ground,73.4,3,341,17,1,4/17,20.06,26.00,4.63
St George's Park,17.0,2,86,3,0,2/45,28.67,34.00,5.06
SuperSport Park,6.4,0,39,1,0,1/39,39.00,40.00,5.85
Sydney Cricket Ground,10.0,0,29,1,0,1/29,29.00,60.00,2.90
The Cooper Associates County Ground,8.0,0,41,0,0,0/41,,,5.13
Trent Bridge,10.0,0,44,0,0,0/44,,,4.40
Vidarbha Cricket Association Ground,14.0,1,108,3,0,2/62,36.00,28.00,7.71
WACA Ground,19.3,0,110,1,0,1/51,110.00,117.00,5.64
Wanderers Stadium,7.2,0,51,1,0,1/51,51.00,44.00,6.95
Wankhede Stadium,56.0,5,223,15,1,4/27,14.87,22.40,3.98
Willowmoore Park,10.0,1,45,0,0,0/45,,,4.50
Overall (61),1354.5,79,6332,196,4,5/27,32.31,41.47,4.67
