0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,41,1,0,1/41,41.00,60.00,4.10
Arun Jaitley Stadium,9.4,1,24,5,1,5/24,4.80,11.60,2.48
Brisbane Cricket Ground,9.3,0,61,0,0,0/61,,,6.42
Castle Avenue,10.0,0,71,0,0,0/71,,,7.10
Civil Service Cricket Club,13.0,1,42,7,1,4/35,6.00,11.14,3.23
Darren Sammy National Cricket Stadium,50.0,8,183,9,0,3/36,20.33,33.33,3.66
Dubai International Cricket Stadium,87.0,3,377,18,0,3/42,20.94,29.00,4.33
Eden Gardens,10.0,1,20,3,0,3/20,6.67,20.00,2.00
Edgbaston,15.0,0,71,2,0,1/29,35.50,45.00,4.73
Gaddafi Stadium,9.0,0,51,0,0,0/51,,,5.67
Grange Cricket Club,6.4,0,25,3,0,3/25,8.33,13.33,3.75
Harare Sports Club,34.0,1,141,6,0,2/15,23.50,34.00,4.15
Headingley,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Kennington Oval,19.0,1,80,3,0,2/38,26.67,38.00,4.21
Kensington Oval,12.4,0,45,3,0,3/29,15.00,25.33,3.55
Khan Shaheb Osman Ali Stadium,19.0,1,75,3,0,2/25,25.00,38.00,3.95
Kingsmead,10.0,0,42,3,0,3/42,14.00,20.00,4.20
Lord's,7.0,0,31,2,0,2/31,15.50,21.00,4.43
MA Chidambaram Stadium,10.0,1,42,0,0,0/42,,,4.20
Mangaung Oval,10.0,0,53,2,0,2/53,26.50,30.00,5.30
National Stadium (Karachi),18.2,0,66,3,0,2/19,22.00,36.67,3.60
Newlands,10.0,0,28,2,0,2/28,14.00,30.00,2.80
Pallekele International Cricket Stadium,15.0,0,72,1,0,1/49,72.00,90.00,4.80
Providence Stadium,24.0,0,103,2,0,2/45,51.50,72.00,4.29
Punjab Cricket Association IS Bindra Stadium,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Queens Sports Club,10.0,0,48,1,0,1/48,48.00,60.00,4.80
R Premadasa Stadium,32.0,1,134,5,0,2/24,26.80,38.40,4.19
Rangiri Dambulla International Stadium,39.0,0,181,7,0,3/56,25.86,33.43,4.64
Riverside Ground,9.0,0,58,4,1,4/58,14.50,13.50,6.44
Sharjah Cricket Stadium,78.0,6,288,17,1,4/30,16.94,27.53,3.69
Sheikh Zayed Stadium,170.1,7,690,29,4,5/43,23.79,35.21,4.05
Shere Bangla National Stadium,110.5,10,475,21,0,3/26,22.62,31.67,4.29
St George's Park,8.0,0,46,1,0,1/46,46.00,48.00,5.75
SuperSport Park,37.1,2,119,8,0,2/23,14.88,27.88,3.20
Sydney Cricket Ground,10.0,1,41,0,0,0/41,,,4.10
The Rose Bowl,8.0,0,50,0,0,0/50,,,6.25
WACA Ground,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Wanderers Stadium,22.0,0,117,5,0,2/16,23.40,26.40,5.32
Willowmoore Park,10.0,1,34,0,0,0/34,,,3.40
Zahur Ahmed Chowdhury Stadium,7.0,4,6,2,0,2/6,3.00,21.00,0.86
Overall (40),1000.0,50,4182,184,8,5/24,22.73,32.61,4.18
