0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,19.0,2,57,2,0,2/25,28.50,57.00,3.00
Australia,124.3,5,486,19,1,4/32,25.58,39.32,3.90
Bangladesh,80.3,10,340,13,0,2/6,26.15,37.15,4.22
Canada,8.0,0,31,1,0,1/31,31.00,48.00,3.88
England,83.0,1,432,19,2,5/43,22.74,26.21,5.20
India,92.3,3,382,21,1,5/24,18.19,26.43,4.13
Ireland,23.0,1,113,7,1,4/35,16.14,19.71,4.91
New Zealand,35.2,0,149,8,1,4/33,18.63,26.50,4.22
Scotland,6.4,0,25,3,0,3/25,8.33,13.33,3.75
South Africa,155.2,7,658,27,1,4/30,24.37,34.52,4.24
Sri Lanka,200.3,9,844,36,1,4/39,23.44,33.42,4.21
West Indies,127.4,11,476,21,0,3/29,22.67,36.48,3.73
Zimbabwe,44.0,1,189,7,0,2/15,27.00,37.71,4.30
Overall (13),1000.0,50,4182,184,8,5/24,22.73,32.61,4.18
