0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
England,5,5,0,0,0,1,44,77,15.40,67.54,1,0
Ireland,1,1,0,0,1,0,69,69,69.00,98.57,1,0
Overall (2),6,6,0,0,1,1,69,146,24.33,79.35,2,0
