0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
5,1,0,0,0,0,12,12,12.00,75.00,0,0
6,16,1,0,3,1,66,348,23.20,93.80,2,0
7,5,0,0,0,0,39,132,26.40,115.79,3,0
8,2,0,0,0,0,22,24,12.00,100.00,0,0
Overall,24,1,0,3,1,66,516,22.43,98.29,6,0
