0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Antigua Recreation Ground,1,1,0,0,0,0,1,1,1.00,8.33,0,0
"Cricket, Skating & Curling Club",2,2,1,0,0,0,14,18,18.00,50.00,4,0
Mombasa Sports Ground,3,3,0,0,0,0,34,41,13.67,50.00,2,1
Queen's Park Oval,3,3,1,0,0,0,5,13,6.50,16.25,3,0
Ruaraka Sports Club Ground,1,1,0,0,0,0,13,13,13.00,81.25,0,0
Senwes Park,2,2,0,0,0,1,9,9,4.50,45.00,0,0
Overall (6),12,12,2,0,0,1,34,95,9.50,38.62,9,1
