0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,8.4,1,45,4,1,4/45,11.25,13.00,5.19
Buffalo Park,9.0,0,66,2,0,2/66,33.00,27.00,7.33
Headingley,6.0,0,72,0,0,,,,12.00
Holkar Cricket Stadium,8.0,0,47,1,0,1/47,47.00,48.00,5.88
Kingsmead,8.3,0,44,3,0,3/44,14.67,17.00,5.18
Mangaung Oval,8.0,0,56,3,0,3/56,18.67,16.00,7.00
Nahar Singh Stadium,7.0,0,50,0,0,0/50,,,7.14
Newlands,10.0,1,58,1,0,1/58,58.00,60.00,5.80
Old Trafford,10.0,0,77,0,0,0/77,,,7.70
Rawalpindi Cricket Stadium,10.0,0,51,2,0,2/51,25.50,30.00,5.10
St George's Park,10.0,1,39,1,0,1/39,39.00,60.00,3.90
SuperSport Park,9.0,0,48,1,0,1/48,48.00,54.00,5.33
Wanderers Stadium,8.0,1,29,2,0,2/29,14.50,24.00,3.63
Overall (13),112.1,4,682,20,1,4/45,34.10,33.65,6.08
