0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,28.3,1,116,5,0,3/42,23.20,34.20,4.07
Hong Kong,10.0,3,34,1,0,1/34,34.00,60.00,3.40
Ireland,56.0,2,265,4,0,2/65,66.25,84.00,4.73
Nepal,10.0,1,36,0,0,0/36,,,3.60
Pakistan,2.0,0,23,0,0,0/23,,,11.50
Papua New Guinea,31.2,2,111,7,1,5/25,15.86,26.86,3.54
Scotland,53.4,3,273,8,1,4/56,34.13,40.25,5.09
West Indies,10.0,0,66,1,0,1/66,66.00,60.00,6.60
Zimbabwe,36.0,2,216,8,0,2/29,27.00,27.00,6.00
Overall (9),237.3,14,1140,34,2,5/25,33.53,41.91,4.80
