0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Harare Sports Club,1,1,0,0,0,0,14,14,14.00,100.00,0,0
ICC Global Cricket Academy,4,4,0,0,2,0,87,180,45.00,70.04,2,0
Overall (2),5,5,0,0,2,0,87,194,38.80,71.59,2,0
