0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
5,2,0,0,0,1,11,11,5.50,50.00,2,0
6,6,0,0,0,1,29,71,11.83,52.99,1,0
7,3,1,0,0,0,29*,61,30.50,87.14,1,0
8,3,1,0,0,0,21,31,15.50,114.81,0,0
Overall,14,2,0,0,2,29*,174,14.50,68.77,4,0
