0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Kenya,6.0,0,29,0,0,,,,4.83
Pakistan,4.0,0,21,1,0,1/21,21.00,24.00,5.25
South Africa,13.0,1,78,3,0,2/43,26.00,26.00,6.00
Sri Lanka,2.0,0,6,0,0,,,,3.00
West Indies,6.0,0,36,0,0,,,,6.00
Overall (5),31.0,1,170,4,0,2/43,42.50,46.50,5.48
