0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,1,1,0,0,0,0,34,34,34.00,97.14,3,0
England,16,11,3,0,2,0,56,238,29.75,90.84,14,4
India,15,10,2,0,0,0,25,109,13.63,92.37,17,2
Kenya,1,1,0,0,0,0,17,17,17.00,154.55,1,1
New Zealand,23,13,6,0,0,0,48,178,25.43,90.36,30,6
Pakistan,25,18,4,0,0,2,30*,201,14.36,73.09,32,7
South Africa,23,22,8,0,0,4,41*,273,19.50,66.26,22,10
Sri Lanka,20,10,2,0,1,1,50*,190,23.75,97.94,21,4
West Indies,39,31,11,0,1,1,51,479,23.95,87.89,45,4
Zimbabwe,5,3,0,0,0,1,40,45,15.00,81.82,9,1
Overall (10),168,120,36,0,4,9,56,1764,21.00,83.84,194,39
