0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,2,1,0,0,0,0,13,13,13.00,72.22,1,0
India,3,3,1,0,1,0,50,74,37.00,97.37,1,2
Netherlands,1,0,0,0,0,0,0,0,,,1,0
New Zealand,9,9,1,0,0,0,47*,101,12.63,64.74,13,2
Pakistan,3,3,2,0,0,0,7*,13,13.00,34.21,6,1
South Africa,7,7,1,0,0,0,39*,124,20.67,61.69,9,0
Sri Lanka,3,2,1,0,0,0,10*,19,19.00,73.08,1,1
United Arab Emirates,1,0,0,0,0,0,0,0,,,1,0
West Indies,11,6,1,0,0,0,28,79,15.80,64.23,8,0
Overall (9),40,31,7,0,1,0,50,423,17.63,66.30,41,6
