0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,213.2,22,937,28,2,4/30,33.46,45.71,4.39
Australia,16.0,1,66,3,0,2/45,22.00,32.00,4.13
Bangladesh,12.1,1,49,0,0,0/23,,,4.03
England,35.0,4,145,5,0,3/33,29.00,42.00,4.14
Netherlands,10.0,0,58,1,0,1/30,58.00,60.00,5.80
New Zealand,10.0,0,62,2,0,2/62,31.00,30.00,6.20
Pakistan,29.0,2,132,3,0,2/54,44.00,58.00,4.55
Papua New Guinea,10.0,0,32,0,0,0/32,,,3.20
Scotland,19.0,4,98,3,0,2/51,32.67,38.00,5.16
South Africa,10.0,0,56,0,0,0/56,,,5.60
Sri Lanka,30.0,2,148,6,0,3/66,24.67,30.00,4.93
United Arab Emirates,5.0,1,23,1,0,1/23,23.00,30.00,4.60
West Indies,36.0,3,215,4,1,4/41,53.75,54.00,5.97
Zimbabwe,67.5,5,269,18,2,5/21,14.94,22.61,3.97
Overall (14),503.2,45,2290,74,5,5/21,30.95,40.81,4.55
