0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bready Cricket Club,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Castle Avenue,47.0,4,225,4,0,2/21,56.25,70.50,4.79
Civil Service Cricket Club,117.5,12,472,25,3,5/21,18.88,28.28,4.01
County Ground (Bristol),6.0,1,33,0,0,0/33,,,5.50
Greater Noida Sports Complex Ground,44.5,6,234,5,0,2/49,46.80,53.80,5.22
Harare Sports Club,77.0,7,337,15,2,4/32,22.47,30.80,4.38
Lord's,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Old Hararians Sports Club,5.0,1,23,1,0,1/23,23.00,30.00,4.60
Rajiv Gandhi International Cricket Stadium,43.3,5,215,4,0,2/60,53.75,65.25,4.94
Sabina Park,6.0,1,41,0,0,0/41,,,6.83
Sharjah Cricket Stadium,29.0,3,83,5,0,3/28,16.60,34.80,2.86
The Village,81.1,5,400,11,0,3/33,36.36,44.27,4.93
VRA Ground,10.0,0,58,1,0,1/30,58.00,60.00,5.80
Willowmoore Park,16.0,0,77,1,0,1/21,77.00,96.00,4.81
Overall (14),503.2,45,2290,74,5,5/21,30.95,40.81,4.55
