0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,4.0,1,13,1,0,1/13,13.00,24.00,3.25
Second,2.0,0,14,0,0,0/14,,,7.00
Overall,6.0,1,27,1,0,1/13,27.00,36.00,4.50
