0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,7.0,1,32,1,0,1/32,32.00,42.00,4.57
Basin Reserve,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Brisbane Cricket Ground,16.0,1,67,0,0,0/25,,,4.19
Eden Park,10.0,0,33,1,0,1/33,33.00,60.00,3.30
Headingley,10.0,0,29,0,0,0/29,,,2.90
Jinnah Stadium (Sialkot),6.0,1,43,1,0,1/43,43.00,48.00,5.38
Kennington Oval,27.0,6,75,5,0,3/27,15.00,32.40,2.78
Lord's,9.0,1,35,1,0,1/35,35.00,54.00,3.89
Melbourne Cricket Ground,18.0,0,88,0,0,0/42,,,4.89
North Marine Road Ground,1.0,0,6,0,0,0/6,,,6.00
Old Trafford,35.0,6,116,7,0,3/32,16.57,30.00,3.31
Sydney Cricket Ground,30.0,0,112,5,0,3/28,22.40,36.00,3.73
Trent Bridge,21.0,3,80,2,0,2/44,40.00,63.00,3.81
Zafar Ali (Sahiwal) Stadium,7.0,0,46,1,0,1/46,46.00,56.00,4.93
Overall (14),207.0,19,813,25,0,3/27,32.52,50.72,3.85
