0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangabandhu National Stadium,5,4,1,1,1,1,106*,187,62.33,86.18,2,0
Khan Shaheb Osman Ali Stadium,2,2,0,0,1,0,81,91,45.50,75.83,2,0
Shaheed Chandu Stadium,1,1,0,0,0,0,8,8,8.00,88.89,1,0
,,,,,,,,,,,,
