0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,4.2,0,29,1,0,1/29,29.00,26.00,6.69
Arun Jaitley Stadium,5.0,1,24,0,0,0/24,,,4.80
Asgiriya Stadium,5.0,0,38,0,0,0/38,,,7.60
Bangabandhu National Stadium,29.4,0,159,4,0,3/28,39.75,44.50,5.36
Barabati Stadium,3.0,0,26,1,0,1/26,26.00,18.00,8.67
Bert Sutcliffe Oval,10.0,1,42,0,0,0/42,,,4.20
Boland Park,10.0,0,54,0,0,0/54,,,5.40
Captain Roop Singh Stadium,10.0,0,29,3,0,3/29,9.67,20.00,2.90
Castle Avenue,22.5,0,84,4,0,2/31,21.00,34.25,3.68
Civil Service Cricket Club,1.0,0,4,0,0,,,,4.00
County Ground (Bristol),9.0,1,62,0,0,0/62,,,6.89
"Cricket, Skating & Curling Club",14.2,1,28,5,0,3/14,5.60,17.20,1.95
Darren Sammy National Cricket Stadium,19.0,0,97,4,0,2/34,24.25,28.50,5.11
Diamond Oval,13.0,0,70,1,0,1/28,70.00,78.00,5.38
Eden Gardens,10.0,0,66,0,0,0/17,,,6.60
Gymkhana Club Ground,186.3,10,806,31,1,4/41,26.00,36.10,4.32
Harare Sports Club,45.0,1,209,2,0,2/38,104.50,135.00,4.64
Hazelaarweg,5.0,0,21,1,0,1/21,21.00,30.00,4.20
Indira Priyadarshini Stadium,1.0,0,14,0,0,0/14,,,14.00
Jaffrey Sports Club Ground,7.0,0,29,2,0,2/29,14.50,21.00,4.14
Khan Shaheb Osman Ali Stadium,13.5,1,48,3,0,3/32,16.00,27.67,3.47
Kingsmead,10.0,0,60,1,0,1/60,60.00,60.00,6.00
Kwekwe Sports Club,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Lal Bahadur Shastri Stadium,10.0,0,40,0,0,0/40,,,4.00
M Chinnaswamy Stadium,18.0,0,95,2,0,1/46,47.50,54.00,5.28
MA Chidambaram Stadium,12.2,0,96,2,0,2/37,48.00,37.00,7.78
Mahinda Rajapaksha International Cricket Stadium,9.0,0,44,1,0,1/44,44.00,54.00,4.89
Mangaung Oval,6.1,0,25,2,0,2/2,12.50,18.50,4.05
Moin-ul-Haq Stadium,1.0,0,5,0,0,,,,5.00
Mombasa Sports Ground,59.0,5,257,11,1,4/41,23.36,32.18,4.36
Newlands,12.0,0,84,0,0,,,,7.00
Queens Sports Club,15.0,2,61,1,0,1/17,61.00,90.00,4.07
R Premadasa Stadium,10.0,1,54,1,0,1/54,54.00,60.00,5.40
Ruaraka Sports Club Ground,10.0,0,53,0,0,0/53,,,5.30
Senwes Park,5.0,0,42,0,0,,,,8.40
Shaheed Chandu Stadium,10.0,0,47,0,0,0/47,,,4.70
Sharjah Cricket Stadium,18.0,0,103,3,0,3/42,34.33,36.00,5.72
Simba Union Ground,7.0,0,45,1,0,1/45,45.00,42.00,6.43
Sinhalese Sports Club Ground,7.0,0,49,2,0,2/49,24.50,21.00,7.00
The Rose Bowl,10.0,0,53,1,0,1/53,53.00,60.00,5.30
Wanderers Stadium,5.2,0,14,3,0,3/14,4.67,10.67,2.63
Overall (41),669.2,24,3215,94,2,4/41,34.20,42.72,4.80
