0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,116.5,4,623,18,1,4/35,34.61,38.94,5.33
Bangladesh,16.0,3,47,5,0,3/32,9.40,19.20,2.94
Canada,7.0,1,26,1,0,1/26,26.00,42.00,3.71
England,55.0,3,254,12,1,5/18,21.17,27.50,4.62
India,65.3,1,303,9,0,3/36,33.67,43.67,4.63
Ireland,7.0,0,37,2,0,2/37,18.50,21.00,5.29
Netherlands,6.0,1,15,1,0,1/15,15.00,36.00,2.50
New Zealand,29.2,2,100,7,1,4/23,14.29,25.14,3.41
Pakistan,75.4,4,350,12,1,4/35,29.17,37.83,4.63
Scotland,10.0,2,48,3,0,3/48,16.00,20.00,4.80
Sri Lanka,80.3,1,372,10,0,3/50,37.20,48.30,4.62
West Indies,29.0,0,150,3,0,2/21,50.00,58.00,5.17
Zimbabwe,59.0,8,190,12,0,3/23,15.83,29.50,3.22
Overall (13),556.5,30,2515,95,4,5/18,26.47,35.17,4.52
