0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,24/08/1972,England,Old Trafford,run out,57,84,67.86,,57,57.00,67.86
2,26/08/1972,England,Lord's,c †A P E Knott b J A Snow,6,7,85.71,,63,31.50,69.23
3,28/08/1972,England,Edgbaston,b G G Arnold,6,12,50.00,,69,23.00,66.99
4,01/01/1975,England,Melbourne Cricket Ground,b C M Old,20,38,52.63,,89,22.25,63.12
5,07/06/1975,Pakistan,Headingley,not out,80*,94,85.11,,169,42.25,71.91
6,11/06/1975,Sri Lanka,Kennington Oval,did not bat,-,-,-,,169,42.25,71.91
7,14/06/1975,West Indies,Kennington Oval,b I V A Richards,58,74,78.38,,227,45.40,73.46
8,18/06/1975,England,Headingley,b C M Old,0,3,0.00,,227,37.83,72.76
9,21/06/1975,West Indies,Lord's,c R C Fredericks b K D Boyce,28,37,75.68,,255,36.43,73.07
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
