0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,30,29,1,0,4,3,79,737,26.32,67.24,23,2
Bangladesh,1,1,1,0,1,0,87*,87,,77.68,0,0
India,20,18,3,1,2,2,116,487,32.47,69.97,14,3
Kenya,1,1,0,0,0,0,23,23,23.00,88.46,1,0
Namibia,1,1,0,0,1,0,60,60,60.00,77.92,0,0
Netherlands,2,1,0,0,0,0,5,5,5.00,38.46,1,1
New Zealand,19,18,2,0,1,1,81,510,31.88,68.83,17,2
Pakistan,22,21,0,1,2,3,103,551,26.24,68.19,24,2
South Africa,15,15,2,0,3,1,77,441,33.92,64.38,14,0
Sri Lanka,22,22,1,0,7,1,88,683,32.52,74.48,24,1
United Arab Emirates,1,1,0,0,0,0,23,23,23.00,44.23,0,0
West Indies,25,23,3,1,6,2,100*,659,32.95,65.70,17,3
Zimbabwe,11,11,1,1,1,0,101,411,41.10,66.83,24,1
Overall (13),170,162,14,4,28,13,116,4677,31.60,68.37,159,15
