0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,30.3,3,130,5,0,3/33,26.00,36.60,4.26
India,11.0,0,62,2,0,2/62,31.00,33.00,5.64
West Indies,12.0,0,68,2,0,2/52,34.00,36.00,5.67
Overall (3),53.3,3,260,9,0,3/33,28.89,35.67,4.86
