0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,1,0,0,0,5,9,9.00,100.00,2,0
AMI Stadium,1,1,1,0,0,0,13*,13,,72.22,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,6,6,6.00,85.71,0,0
Carisbrook,1,1,0,0,0,0,9,9,9.00,45.00,1,1
Eden Park,1,1,0,0,0,1,0,0,0.00,,0,0
Melbourne Cricket Ground,2,1,1,0,0,0,2*,2,,66.67,0,0
North Tasmania Cricket Association Ground,1,1,0,0,0,1,0,0,0.00,,3,0
R Premadasa Stadium,1,0,0,0,0,0,0,0,,,2,0
Sharjah Cricket Stadium,2,2,1,0,0,0,18*,25,25.00,58.14,1,1
Sydney Cricket Ground,2,2,0,0,0,0,3,4,2.00,66.67,2,1
WACA Ground,2,2,1,0,0,0,5,5,5.00,55.56,3,0
Overall (11),16,14,5,0,0,2,18*,73,8.11,61.34,14,3
