0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Kennington Oval,11.0,1,41,1,0,1/41,41.00,66.00,3.73
Old Trafford,11.0,3,20,0,0,0/20,,,1.82
Zafar Ali (Sahiwal) Stadium,7.0,0,50,1,0,1/50,50.00,56.00,5.36
Overall (3),29.0,4,111,2,0,1/41,55.50,94.00,3.54
