0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Edgbaston,20.0,0,77,2,0,2/32,38.50,60.00,3.85
Headingley,10.0,2,52,3,0,3/52,17.33,20.00,5.20
Kennington Oval,11.0,3,33,4,0,3/27,8.25,16.50,3.00
Lord's,19.0,0,98,2,0,1/42,49.00,57.00,5.16
Old Trafford,10.0,1,52,3,0,3/52,17.33,20.00,5.20
Riverside Ground,7.0,1,17,1,0,1/17,17.00,42.00,2.43
Sophia Gardens,8.5,2,29,3,0,3/29,9.67,17.67,3.28
The Rose Bowl,9.0,1,30,3,0,3/30,10.00,18.00,3.33
The Village,8.0,0,40,1,0,1/40,40.00,48.00,5.00
Trent Bridge,20.0,0,141,1,0,1/62,141.00,120.00,7.05
Overall (10),122.5,10,569,23,0,3/27,24.74,32.04,4.63
