0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,26.0,1,125,1,0,1/33,125.00,156.00,4.81
Arun Jaitley Stadium,10.0,0,51,0,0,0/51,,,5.10
Basin Reserve,27.0,0,121,3,0,2/47,40.33,54.00,4.48
Bellerive Oval,5.0,0,19,1,0,1/19,19.00,30.00,3.80
Brisbane Cricket Ground,6.0,0,38,2,0,2/38,19.00,18.00,6.33
Buffalo Park,20.0,1,71,2,0,1/34,35.50,60.00,3.55
Carisbrook,10.0,2,40,3,0,3/19,13.33,20.00,4.00
Eden Park,44.3,4,204,11,0,3/14,18.55,24.27,4.58
Edgbaston,11.0,0,34,2,0,2/34,17.00,33.00,3.09
Gaddafi Stadium,6.0,0,35,0,0,0/35,,,5.83
Gandhi Sports Complex Ground,10.0,1,38,1,0,1/38,38.00,60.00,3.80
Iqbal Stadium,18.3,2,54,3,0,3/20,18.00,37.00,2.92
Keenan Stadium,8.0,1,35,1,0,1/35,35.00,48.00,4.38
MA Chidambaram Stadium,8.0,0,57,1,0,1/57,57.00,48.00,7.13
McLean Park,10.0,0,55,2,0,1/26,27.50,30.00,5.50
Melbourne Cricket Ground,11.0,0,49,0,0,0/22,,,4.45
Nehru Stadium (Guwahati),7.0,0,34,0,0,0/34,,,4.86
Nehru Stadium (Margao),10.0,5,19,0,0,0/19,,,1.90
Nehru Stadium (Pune),4.0,0,17,0,0,0/17,,,4.25
Queen's Park Oval,9.0,0,60,0,0,0/24,,,6.67
Reliance Stadium,5.0,0,25,0,0,0/25,,,5.00
Sardar Patel Stadium,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Seddon Park,5.0,0,23,0,0,0/23,,,4.60
Sharjah Cricket Stadium,40.0,4,162,2,0,1/38,81.00,120.00,4.05
St George's Park,6.0,0,31,0,0,0/31,,,5.17
SuperSport Park,6.0,0,32,1,0,1/32,32.00,36.00,5.33
Sydney Cricket Ground,9.0,0,40,1,0,1/40,40.00,54.00,4.44
Vidarbha Cricket Association Ground,9.3,0,63,3,0,3/63,21.00,19.00,6.63
WACA Ground,2.0,0,19,1,0,1/19,19.00,12.00,9.50
Overall (29),353.3,21,1602,42,0,3/14,38.14,50.50,4.53
