0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/07/1973,New Zealand,St Helen's,b H J Howarth,0,4,0.00,,0,0.00,0.00
2,20/07/1973,New Zealand,Old Trafford,c †K J Wadsworth b R J Hadlee,44,103,42.72,,44,22.00,41.12
3,23/12/1977,Pakistan,Zafar Ali (Sahiwal) Stadium,b Liaqat Ali,29,27,107.41,,73,24.33,54.48
4,30/12/1977,Pakistan,Jinnah Stadium (Sialkot),c Haroon Rashid b Sikander Bakht,7,21,33.33,,80,20.00,51.61
5,13/01/1978,Pakistan,Gaddafi Stadium,run out,37,73,50.68,,117,23.40,51.32
6,24/05/1978,Pakistan,Old Trafford,c †Wasim Bari b Sikander Bakht,10,26,38.46,,127,21.17,50.00
7,26/05/1978,Pakistan,Kennington Oval,c Naeem Ahmed b Mudassar Nazar,35,71,49.30,,162,23.14,49.85
8,15/07/1978,New Zealand,North Marine Road Ground,b B L Cairns,11,17,64.71,,173,21.63,50.58
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
