0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,16/06/2016,Sri Lanka,The Village,c †L D Chandimal b A D Mathews,0,5,0.00,,0,0.00,0.00
2,18/06/2016,Sri Lanka,The Village,b M D Gunathilaka,5,7,71.43,,5,2.50,41.67
3,12/07/2016,Afghanistan,Civil Service Cricket Club,b Dawlat Zadran,3,10,30.00,,8,2.67,36.36
4,14/07/2016,Afghanistan,Civil Service Cricket Club,did not bat,-,-,-,,8,2.67,36.36
5,17/07/2016,Afghanistan,Civil Service Cricket Club,not out,10*,15,66.67,,18,6.00,48.65
6,19/07/2016,Afghanistan,Civil Service Cricket Club,did not bat,-,-,-,,18,6.00,48.65
7,18/08/2016,Pakistan,The Village,b Imad Wasim,1,3,33.33,,19,4.75,47.50
8,27/09/2016,Australia,Willowmoore Park,c G J Bailey b J W Hastings,13,29,44.83,,32,6.40,46.38
9,07/05/2017,England,Lord's,c J T Ball b L E Plunkett,2,5,40.00,,34,5.67,45.95
10,12/05/2017,Bangladesh,The Village,did not bat,-,-,-,,34,5.67,45.95
11,14/05/2017,New Zealand,The Village,c T W M Latham b M J Santner,6,13,46.15,,40,5.71,45.98
12,19/05/2017,Bangladesh,The Village,lbw b Sunzamul Islam,12,23,52.17,,52,6.50,47.27
13,21/05/2017,New Zealand,The Village,not out,16*,23,69.57,,68,8.50,51.13
14,07/12/2017,Afghanistan,Sharjah Cricket Stadium,b Dawlat Zadran,7,12,58.33,,75,8.33,51.72
15,10/12/2017,Afghanistan,Sharjah Cricket Stadium,did not bat,-,-,-,,75,8.33,51.72
16,11/01/2018,United Arab Emirates,ICC Global Cricket Academy,did not bat,-,-,-,,75,8.33,51.72
17,13/01/2018,United Arab Emirates,ICC Global Cricket Academy,did not bat,-,-,-,,75,8.33,51.72
18,16/01/2018,Scotland,ICC Global Cricket Academy,did not bat,-,-,-,,75,8.33,51.72
19,18/01/2018,Scotland,ICC Global Cricket Academy,did not bat,-,-,-,,75,8.33,51.72
20,12/03/2018,United Arab Emirates,Old Hararians Sports Club,did not bat,-,-,-,,75,8.33,51.72
21,16/03/2018,Zimbabwe,Harare Sports Club,c S C Williams b A G Cremer,2,10,20.00,,77,7.70,49.68
22,18/03/2018,Scotland,Harare Sports Club,c C S MacLeod b S M Sharif,5,4,125.00,,82,7.45,51.57
23,23/03/2018,Afghanistan,Harare Sports Club,not out,0*,0,-,,82,7.45,51.57
24,28/02/2019,Afghanistan,Rajiv Gandhi International Cricket Stadium,lbw b Dawlat Zadran,0,4,0.00,,82,6.83,50.31
25,05/05/2019,West Indies,Castle Avenue,st S D Hope b A R Nurse,9,15,60.00,,91,7.00,51.12
26,15/05/2019,Bangladesh,Castle Avenue,not out,1*,1,100.00,,92,7.08,51.40
27,21/05/2019,Afghanistan,Civil Service Cricket Club,lbw b Gulbadin Naib,18,22,81.82,,110,7.86,54.73
No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,No. of Innings Played = 18,,
