0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,31.3,1,179,8,0,3/25,22.38,23.63,5.68
Australia,3.0,0,23,0,0,0/23,,,7.67
Bermuda,5.0,1,27,1,0,1/27,27.00,30.00,5.40
Ireland,31.0,0,155,2,0,1/19,77.50,93.00,5.00
Kenya,48.3,3,179,9,0,3/39,19.89,32.33,3.69
Netherlands,17.4,1,62,1,0,1/32,62.00,106.00,3.51
New Zealand,4.5,0,64,0,0,0/64,,,13.24
Pakistan,8.0,0,33,2,0,2/33,16.50,24.00,4.13
Scotland,34.1,3,162,3,0,2/15,54.00,68.33,4.74
Sri Lanka,7.0,0,47,1,0,1/47,47.00,42.00,6.71
West Indies,22.0,2,113,4,0,3/31,28.25,33.00,5.14
Zimbabwe,9.0,0,51,1,0,1/51,51.00,54.00,5.67
Overall (12),221.4,11,1095,32,0,3/25,34.22,41.56,4.94
