0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,7.0,0,27,1,0,1/27,27.00,42.00,3.86
Australia,47.0,0,283,4,0,1/31,70.75,70.50,6.02
Bangladesh,15.0,0,63,4,0,2/22,15.75,22.50,4.20
England,9.0,0,68,0,0,,,,7.56
Hong Kong,7.0,0,28,0,0,0/28,,,4.00
New Zealand,53.0,0,261,9,0,3/29,29.00,35.33,4.92
Pakistan,15.0,1,70,4,0,3/23,17.50,22.50,4.67
South Africa,10.0,0,46,0,0,,,,4.60
Sri Lanka,19.4,0,108,3,0,2/26,36.00,39.33,5.49
West Indies,14.1,0,55,3,0,1/0,18.33,28.33,3.88
Overall (10),196.5,1,1009,28,0,3/23,36.04,42.18,5.13
