0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,29.0,2,135,5,0,2/53,27.00,34.80,4.66
Bangladesh,43.2,2,194,8,0,2/30,24.25,32.50,4.48
England,53.0,5,257,5,0,1/18,51.40,63.60,4.85
Hong Kong,7.0,2,16,2,0,2/16,8.00,21.00,2.29
India,131.3,5,795,21,0,3/41,37.86,37.57,6.05
Ireland,10.0,0,29,3,0,3/29,9.67,20.00,2.90
Kenya,11.4,2,39,4,1,4/25,9.75,17.50,3.34
Netherlands,10.0,1,18,1,0,1/18,18.00,60.00,1.80
New Zealand,121.4,7,588,25,1,5/10,23.52,29.20,4.83
South Africa,66.0,3,360,12,0,3/20,30.00,33.00,5.45
Sri Lanka,127.4,9,595,18,0,3/19,33.06,42.56,4.66
West Indies,36.4,1,197,7,1,4/44,28.14,31.43,5.37
Zimbabwe,66.3,3,344,10,1,4/41,34.40,39.90,5.17
Overall (13),714.0,42,3567,121,4,5/10,29.48,35.40,5.00
