0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,20/08/2008,Sri Lanka,Rangiri Dambulla International Stadium,not out,27*,57,47.37,,27,,47.37
2,24/08/2008,Sri Lanka,R Premadasa Stadium,c W P U J C Vaas b B A W Mendis,6,19,31.58,,33,33.00,43.42
3,27/08/2008,Sri Lanka,R Premadasa Stadium,c D P M D Jayawardene b M Muralitharan,6,11,54.55,,39,19.50,44.83
4,06/06/2011,West Indies,Queen's Park Oval,c †C S Baugh b D Bishoo,17,30,56.67,,56,18.67,47.86
5,08/06/2011,West Indies,Queen's Park Oval,did not bat,-,-,-,,56,18.67,47.86
6,11/06/2011,West Indies,Sir Vivian Richards Stadium,run out,11,28,39.29,,67,16.75,46.21
7,13/06/2011,West Indies,Sir Vivian Richards Stadium,c †C S Baugh b A D Russell,12,27,44.44,,79,15.80,45.93
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
