0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,21/09/2018,Afghanistan,Sheikh Zayed Stadium,did not bat,-,-,-,,0,,
2,23/09/2018,India,Dubai International Cricket Stadium,did not bat,-,-,-,,0,,
3,26/09/2018,Bangladesh,Sheikh Zayed Stadium,not out,14*,20,70.00,,14,,70.00
4,07/11/2018,New Zealand,Sheikh Zayed Stadium,b L H Ferguson,0,2,0.00,,14,14.00,63.64
5,09/11/2018,New Zealand,Sheikh Zayed Stadium,did not bat,-,-,-,,14,14.00,63.64
6,11/11/2018,New Zealand,Dubai International Cricket Stadium,did not bat,-,-,-,,14,14.00,63.64
7,22/01/2019,South Africa,Kingsmead,not out,1*,1,100.00,,15,15.00,65.22
8,25/01/2019,South Africa,SuperSport Park,did not bat,-,-,-,,15,15.00,65.22
9,27/01/2019,South Africa,Wanderers Stadium,did not bat,-,-,-,,15,15.00,65.22
10,30/01/2019,South Africa,Newlands,not out,0*,5,0.00,,15,15.00,53.57
11,08/05/2019,England,Kennington Oval,did not bat,-,-,-,,15,15.00,53.57
12,11/05/2019,England,The Rose Bowl,did not bat,-,-,-,,15,15.00,53.57
13,14/05/2019,England,County Ground (Bristol),c & b D J Willey,7,4,175.00,,22,11.00,68.75
14,19/05/2019,England,Headingley,not out,19*,26,73.08,,41,20.50,70.69
15,12/06/2019,Australia,The Cooper Associates County Ground,not out,1*,6,16.67,,42,21.00,65.63
16,23/06/2019,South Africa,Lord's,did not bat,-,-,-,,42,21.00,65.63
17,26/06/2019,New Zealand,Edgbaston,did not bat,-,-,-,,42,21.00,65.63
18,29/06/2019,Afghanistan,Headingley,did not bat,-,-,-,,42,21.00,65.63
19,05/07/2019,Bangladesh,Lord's,not out,0*,0,-,,42,21.00,65.63
No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,No. of Innings Played = 8,,
