0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,09/06/1979,Sri Lanka,Trent Bridge,-,0,,,0,,,0,,,,26 years 352 days
2.0,13/06/1979,India,Headingley,-,0,,0/33,0,,1,1,,,,26 years 356 days
3.0,16/06/1979,West Indies,Trent Bridge,36,36,36.00,2/40,2,36.50,1,2,,,,26 years 359 days
4.0,20/06/1979,England,Old Trafford,11,47,23.50,1/47,3,40.00,1,3,,,,26 years 363 days
5.0,06/02/1980,West Indies,AMI Stadium,53*,100,50.00,1/41,4,40.25,1,4,,,,27 years 229 days
6.0,23/11/1980,Australia,Adelaide Oval,10*,110,55.00,0/14,4,43.75,,4,,,,28 years 155 days
7.0,07/12/1980,Australia,Melbourne Cricket Ground,9,119,39.67,0/18,4,48.25,,4,,,,28 years 169 days
8.0,09/12/1980,India,WACA Ground,5,124,31.00,0/25,4,54.50,2,6,,,,28 years 171 days
9.0,21/12/1980,India,Brisbane Cricket Ground,47*,171,42.75,0/70,4,72.00,1,7,,,,28 years 183 days
10.0,23/12/1980,India,Adelaide Oval,49,220,44.00,,4,72.00,2,9,,,,28 years 185 days
11.0,10/01/1981,India,Melbourne Cricket Ground,-,220,44.00,2/18,6,51.00,1,10,,,,28 years 203 days
12.0,13/01/1981,Australia,Sydney Cricket Ground,18,238,39.67,1/41,7,49.57,1,11,,,,28 years 206 days
13.0,18/01/1981,India,Brisbane Cricket Ground,49,287,41.00,3/28,10,37.50,,11,,,,28 years 211 days
14.0,21/01/1981,Australia,Sydney Cricket Ground,-,287,41.00,0/19,10,39.40,2,13,,,,28 years 214 days
15.0,29/01/1981,Australia,Sydney Cricket Ground,0,287,35.88,,10,39.40,2,15,,,,28 years 222 days
16.0,31/01/1981,Australia,Melbourne Cricket Ground,4,291,32.33,,10,39.40,,15,,,,28 years 224 days
17.0,14/02/1981,India,Eden Park,2,293,29.30,0/7,10,40.10,,15,,,,28 years 238 days
18.0,15/02/1981,India,Seddon Park,46,339,30.82,,10,40.10,,15,,,,28 years 239 days
19.0,13/02/1982,Australia,Eden Park,45,384,32.00,1/45,11,40.55,,15,,,,29 years 236 days
20.0,17/02/1982,Australia,Carisbrook,54,438,33.69,0/32,11,43.45,,15,,,,29 years 240 days
21.0,20/02/1982,Australia,Basin Reserve,3,441,31.50,,11,43.45,,15,,,,29 years 243 days
22.0,09/01/1983,Australia,Melbourne Cricket Ground,4,445,29.67,0/36,11,46.73,,15,,,,30 years 201 days
23.0,13/01/1983,England,Melbourne Cricket Ground,13*,458,30.53,3/46,14,40.00,,15,,,,30 years 205 days
24.0,15/01/1983,England,Brisbane Cricket Ground,13,471,29.44,0/17,14,41.21,,15,,,,30 years 207 days
25.0,18/01/1983,Australia,Sydney Cricket Ground,13,484,28.47,0/55,14,45.14,,15,,,,30 years 210 days
26.0,20/01/1983,England,Sydney Cricket Ground,6,490,27.22,0/37,14,47.79,,15,,,,30 years 212 days
27.0,29/01/1983,England,Adelaide Oval,47*,537,29.83,,14,47.79,1,16,,,,30 years 221 days
28.0,31/01/1983,Australia,Adelaide Oval,5,542,28.53,3/40,17,41.71,1,17,,,,30 years 223 days
29.0,05/02/1983,England,WACA Ground,29*,571,30.05,,17,41.71,,17,,,,30 years 228 days
30.0,06/02/1983,Australia,WACA Ground,10,581,29.05,1/22,18,40.61,1,18,,,,30 years 229 days
31.0,09/02/1983,Australia,Sydney Cricket Ground,58*,639,31.95,0/6,18,40.94,1,19,,,,30 years 232 days
32.0,13/02/1983,Australia,Melbourne Cricket Ground,2,641,30.52,1/51,19,41.47,,19,,,,30 years 236 days
33.0,19/02/1983,England,Eden Park,9*,650,30.95,0/17,19,42.37,1,20,,,,30 years 242 days
34.0,23/02/1983,England,Basin Reserve,31*,681,32.43,2/16,21,39.10,,20,,,,30 years 246 days
35.0,26/02/1983,England,AMI Stadium,30,711,32.32,1/42,22,39.23,1,21,,,,30 years 249 days
36.0,02/03/1983,Sri Lanka,Carisbrook,15,726,31.57,1/42,23,39.35,1,22,,,,30 years 253 days
37.0,17/03/1983,Australia,Sydney Cricket Ground,27,753,31.38,,23,39.35,,22,,,,30 years 268 days
38.0,19/03/1983,Sri Lanka,McLean Park,-,753,31.38,,23,39.35,1,23,,,,30 years 270 days
39.0,09/06/1983,England,Kennington Oval,23,776,31.04,1/20,24,38.54,1,24,,,,30 years 352 days
40.0,11/06/1983,Pakistan,Edgbaston,33,809,31.12,3/28,27,35.30,,24,,,,30 years 354 days
41.0,13/06/1983,Sri Lanka,County Ground (Bristol),2*,811,31.19,2/44,29,34.38,,24,,,,30 years 356 days
42.0,15/06/1983,England,Edgbaston,66*,877,33.73,1/27,30,34.13,,24,,,,30 years 358 days
43.0,18/06/1983,Sri Lanka,County Ground (Derby),22,899,33.30,0/22,30,34.87,,24,,,,30 years 361 days
44.0,20/06/1983,Pakistan,Trent Bridge,51,950,33.93,2/42,32,34.00,,24,,,,30 years 363 days
45.0,18/02/1984,England,AMI Stadium,19,969,33.41,0/30,32,34.94,,24,,,,31 years 241 days
46.0,22/02/1984,England,Basin Reserve,44,1013,33.77,0/29,32,35.84,,24,,,,31 years 245 days
47.0,25/02/1984,England,Eden Park,2*,1015,33.83,1/38,33,35.91,,24,,,,31 years 248 days
48.0,03/03/1984,Sri Lanka,Sinhalese Sports Club Ground,4*,1019,33.97,1/15,34,35.29,2,26,,,,31 years 255 days
49.0,31/03/1984,Sri Lanka,Tyronne Fernando Stadium,11,1030,33.23,0/21,34,35.91,1,27,,,,31 years 283 days
50.0,01/04/1984,Sri Lanka,P Sara Oval,13,1043,32.59,1/24,35,35.57,,27,,,,31 years 284 days
51.0,03/11/1984,Sri Lanka,P Sara Oval,24,1067,32.33,2/16,37,34.08,,27,,,,32 years 135 days
52.0,04/11/1984,Sri Lanka,Tyronne Fernando Stadium,-,1067,32.33,1/7,38,33.37,,27,,,,32 years 136 days
53.0,12/11/1984,Pakistan,Arbab Niaz Stadium,23,1090,32.06,,38,33.37,,27,,,,32 years 144 days
54.0,23/11/1984,Pakistan,Iqbal Stadium,17*,1107,32.56,0/10,38,33.63,,27,,,,32 years 155 days
55.0,02/12/1984,Pakistan,Jinnah Stadium (Sialkot),1,1108,31.66,0/8,38,33.84,,27,,,,32 years 164 days
56.0,07/12/1984,Pakistan,Ibn-e-Qasim Bagh Stadium,34,1142,31.72,1/27,39,33.67,,27,,,,32 years 169 days
57.0,12/01/1985,Pakistan,McLean Park,24*,1166,32.39,0/45,39,34.82,,27,,,,32 years 205 days
58.0,15/01/1985,Pakistan,Seddon Park,31*,1197,33.25,2/16,41,33.51,,27,,,,32 years 208 days
59.0,06/02/1985,Pakistan,AMI Stadium,12,1209,32.68,0/44,41,34.59,,27,,,,32 years 230 days
60.0,16/02/1985,Pakistan,Eden Park,-,1209,32.68,,41,34.59,,27,,,,32 years 240 days
61.0,19/02/1985,West Indies,Sydney Cricket Ground,-,1209,32.68,,41,34.59,,27,,,,32 years 243 days
62.0,23/02/1985,Sri Lanka,Melbourne Cricket Ground,21,1230,32.37,4/46,45,32.53,,27,,,,32 years 247 days
63.0,05/03/1985,India,Sydney Cricket Ground,33,1263,32.38,0/44,45,33.51,1,28,,,,32 years 257 days
64.0,09/03/1985,West Indies,Sydney Cricket Ground,35,1298,32.45,0/7,45,33.67,1,29,,,,32 years 261 days
65.0,20/03/1985,West Indies,Antigua Recreation Ground,18,1316,32.10,3/63,48,32.88,,29,,,,32 years 272 days
66.0,27/03/1985,West Indies,Queen's Park Oval,19*,1335,32.56,0/4,48,32.96,,29,,,,32 years 279 days
67.0,14/04/1985,West Indies,Albion Sports Complex,11,1346,32.05,0/25,48,33.48,,29,,,,32 years 297 days
68.0,17/04/1985,West Indies,Queen's Park Oval,33,1379,32.07,,48,33.48,,29,,,,32 years 300 days
69.0,23/04/1985,West Indies,Kensington Oval,5,1384,31.45,0/53,48,34.58,2,31,,,,32 years 306 days
70.0,09/01/1986,Australia,Melbourne Cricket Ground,24,1408,31.29,,48,34.58,,31,,,,33 years 201 days
71.0,11/01/1986,India,Brisbane Cricket Ground,11,1419,30.85,0/36,48,35.33,1,32,,,,33 years 203 days
72.0,14/01/1986,Australia,Sydney Cricket Ground,58,1477,31.43,0/15,48,35.65,1,33,,,,33 years 206 days
73.0,18/01/1986,India,WACA Ground,19*,1496,31.83,0/19,48,36.04,,33,,,,33 years 210 days
74.0,19/01/1986,Australia,WACA Ground,33,1529,31.85,1/18,49,35.67,1,34,,,,33 years 211 days
75.0,23/01/1986,India,Melbourne Cricket Ground,27*,1556,32.42,0/36,49,36.41,,34,,,,33 years 215 days
