0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,19.0,0,83,3,0,3/40,27.67,38.00,4.37
Albion Sports Complex,4.0,0,25,0,0,0/25,,,6.25
AMI Stadium,43.0,1,187,2,0,1/41,93.50,129.00,4.35
Antigua Recreation Ground,10.0,0,63,3,0,3/63,21.00,20.00,6.30
Basin Reserve,17.0,1,56,2,0,2/16,28.00,51.00,3.29
Brisbane Cricket Ground,29.0,1,151,3,0,3/28,50.33,58.00,5.21
Carisbrook,31.0,3,126,3,0,2/34,42.00,62.00,4.06
County Ground (Bristol),12.0,0,44,2,0,2/44,22.00,36.00,3.67
County Ground (Derby),4.0,1,22,0,0,0/22,,,5.50
Eden Park,24.0,0,118,2,0,1/38,59.00,72.00,4.92
Edgbaston,24.0,5,55,4,0,3/28,13.75,36.00,2.29
Headingley,12.0,0,52,1,0,1/19,52.00,72.00,4.33
Ibn-e-Qasim Bagh Stadium,4.0,0,27,1,0,1/27,27.00,24.00,6.75
Iqbal Stadium,2.0,0,10,0,0,0/10,,,5.00
Jinnah Stadium (Sialkot),1.0,0,8,0,0,0/8,,,8.00
Kennington Oval,6.0,1,20,1,0,1/20,20.00,36.00,3.33
Kensington Oval,10.0,0,53,0,0,0/53,,,5.30
McLean Park,10.0,0,45,0,0,,,,4.50
Melbourne Cricket Ground,55.0,4,251,10,1,4/46,25.10,33.00,4.56
Old Trafford,23.0,0,106,3,0,2/59,35.33,46.00,4.61
P Sara Oval,10.1,1,40,3,0,2/16,13.33,20.33,3.93
Queen's Park Oval,3.0,1,4,0,0,,,,1.33
Seddon Park,10.0,1,16,2,0,2/16,8.00,30.00,1.60
Sinhalese Sports Club Ground,7.0,2,15,1,0,1/15,15.00,42.00,2.14
Sydney Cricket Ground,55.2,0,268,1,0,1/41,268.00,332.00,4.84
Trent Bridge,24.0,0,82,4,0,2/40,20.50,36.00,3.42
Tyronne Fernando Stadium,10.0,0,28,1,0,1/7,28.00,60.00,2.80
WACA Ground,29.0,2,84,2,0,1/18,42.00,87.00,2.90
Overall (28),488.3,24,2039,54,1,4/46,37.76,54.28,4.17
