0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,14,12,1,0,4,1,89,443,40.27,80.40,5,0
Bangladesh,8,8,0,0,3,1,73,250,31.25,73.53,4,0
England and Wales,9,9,0,1,1,2,106,350,38.89,87.50,3,0
India,34,34,0,1,10,2,111,1156,34.00,79.83,21,0
New Zealand,7,7,1,0,0,0,36,103,17.17,74.10,7,0
South Africa,7,6,1,0,1,0,79,148,29.60,74.37,1,0
Sri Lanka,2,2,0,0,0,0,9,14,7.00,41.18,1,0
West Indies,5,5,0,1,3,0,103,336,67.20,77.06,1,0
Zimbabwe,4,4,0,0,2,0,63,162,40.50,73.64,5,0
,,,,,,,,,,,,
