0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,20/05/1997,Sri Lanka,Lal Bahadur Shastri Stadium,10,10,10.00,,0,,1,1,,,,20 years 249 days
2.0,01/10/1997,Zimbabwe,Queens Sports Club,2,12,6.00,,0,,,1,,,,21 years 17 days
3.0,04/10/1997,Zimbabwe,Harare Sports Club,38,50,16.67,2/17,2,8.50,2,3,,,,21 years 20 days
4.0,05/10/1997,Zimbabwe,Harare Sports Club,66,116,29.00,0/12,2,14.50,,3,,,,21 years 21 days
5.0,06/12/1997,South Africa,Adelaide Oval,86,202,40.40,1/17,3,15.33,,3,,,,21 years 83 days
6.0,07/12/1997,Australia,Adelaide Oval,43,245,40.83,0/9,3,18.33,,3,,,,21 years 84 days
7.0,11/12/1997,South Africa,Bellerive Oval,18,263,37.57,,3,18.33,,3,,,,21 years 88 days
8.0,17/12/1997,Australia,Melbourne Cricket Ground,9,272,34.00,,3,18.33,,3,,,,21 years 94 days
9.0,09/01/1998,South Africa,Brisbane Cricket Ground,4,276,30.67,2/27,5,16.40,,3,,,,21 years 117 days
10.0,14/01/1998,Australia,Sydney Cricket Ground,10,286,28.60,2/30,7,16.00,1,4,,,,21 years 122 days
11.0,16/01/1998,South Africa,WACA Ground,11,297,27.00,1/13,8,15.63,,4,,,,21 years 124 days
12.0,21/01/1998,Australia,Melbourne Cricket Ground,26,323,26.92,0/32,8,19.63,,4,,,,21 years 129 days
13.0,04/02/1998,Zimbabwe,Seddon Park,16,339,26.08,,8,19.63,,4,,,,21 years 143 days
14.0,06/02/1998,Zimbabwe,Basin Reserve,-,339,26.08,,8,19.63,1,5,,,,21 years 145 days
15.0,08/02/1998,Australia,AMI Stadium,4,343,24.50,2/38,10,19.50,,5,,,,21 years 147 days
16.0,10/02/1998,Australia,Basin Reserve,25,368,24.53,,10,19.50,1,6,,,,21 years 149 days
17.0,12/02/1998,Australia,McLean Park,53*,421,28.07,,10,19.50,,6,,,,21 years 151 days
18.0,14/02/1998,Australia,Eden Park,13,434,27.13,1/14,11,19.00,,6,,,,21 years 153 days
19.0,04/03/1998,Zimbabwe,AMI Stadium,15,449,26.41,0/30,11,21.73,,6,,,,21 years 171 days
20.0,06/03/1998,Zimbabwe,McLean Park,-,449,26.41,,11,21.73,,6,,,,21 years 173 days
21.0,08/03/1998,Zimbabwe,Eden Park,3,452,25.11,1/25,12,22.00,,6,,,,21 years 175 days
22.0,17/04/1998,India,Sharjah Cricket Stadium,49,501,26.37,1/34,13,22.92,,6,,,,21 years 215 days
23.0,18/04/1998,Australia,Sharjah Cricket Stadium,1,502,25.10,1/11,14,22.07,,6,,,,21 years 216 days
24.0,20/04/1998,India,Sharjah Cricket Stadium,59,561,26.71,0/25,14,23.86,1,7,,,,21 years 218 days
25.0,21/04/1998,Australia,Sharjah Cricket Stadium,43,604,27.45,1/14,15,23.20,,7,,,,21 years 219 days
26.0,21/06/1998,Sri Lanka,R Premadasa Stadium,26,630,27.39,0/31,15,25.27,1,8,,,,21 years 280 days
27.0,23/06/1998,India,R Premadasa Stadium,23,653,27.21,,15,25.27,,8,,,,21 years 282 days
28.0,03/07/1998,India,Sinhalese Sports Club Ground,26,679,27.16,,15,25.27,,8,,,,21 years 292 days
29.0,05/07/1998,Sri Lanka,Sinhalese Sports Club Ground,5,684,26.31,1/38,16,26.06,,8,,,,21 years 294 days
30.0,24/10/1998,Zimbabwe,Bangabandhu National Stadium,29,713,26.41,,16,26.06,2,10,,,,22 years 40 days
31.0,26/10/1998,Sri Lanka,Bangabandhu National Stadium,26,739,26.39,0/20,16,27.31,,10,,,,22 years 42 days
32.0,09/01/1999,India,Owen Delany Park,73,812,28.00,0/16,16,28.31,,10,,,,22 years 117 days
33.0,12/01/1999,India,McLean Park,28,840,28.00,0/5,16,28.63,,10,,,,22 years 120 days
34.0,14/01/1999,India,Basin Reserve,14,854,27.55,,16,28.63,,10,,,,22 years 122 days
35.0,16/01/1999,India,Eden Park,24,878,27.44,0/6,16,29.00,,10,,,,22 years 124 days
36.0,19/01/1999,India,AMI Stadium,6,884,26.79,,16,29.00,1,11,,,,22 years 127 days
37.0,14/02/1999,South Africa,Carisbrook,8,892,26.24,,16,29.00,,11,,,,22 years 153 days
38.0,17/02/1999,South Africa,AMI Stadium,6,898,25.66,0/20,16,30.25,,11,,,,22 years 156 days
39.0,20/02/1999,South Africa,Eden Park,13,911,25.31,,16,30.25,,11,,,,22 years 159 days
40.0,17/05/1999,Bangladesh,County Ground (Chelmsford),20,931,25.16,,16,30.25,,11,,,,22 years 245 days
41.0,20/05/1999,Australia,Sophia Gardens,29,960,25.26,,16,30.25,,11,,,,22 years 248 days
42.0,24/05/1999,West Indies,County Ground (Southampton),32,992,25.44,,16,30.25,,11,,,,22 years 252 days
43.0,28/05/1999,Pakistan,County Ground (Derby),20,1012,25.30,,16,30.25,1,12,,,,22 years 256 days
44.0,31/05/1999,Scotland,Grange Cricket Club,19,1031,25.15,,16,30.25,,12,,,,22 years 259 days
45.0,06/06/1999,Zimbabwe,Headingley,1,1032,24.57,,16,30.25,2,14,,,,22 years 265 days
46.0,10/06/1999,South Africa,Edgbaston,23,1055,24.53,,16,30.25,,14,,,,22 years 269 days
47.0,12/06/1999,India,Trent Bridge,6,1061,24.11,,16,30.25,,14,,,,22 years 271 days
48.0,16/06/1999,Pakistan,Old Trafford,3,1064,23.64,0/19,16,31.44,,14,,,,22 years 275 days
49.0,02/01/2000,West Indies,Eden Park,1,1065,23.15,,16,31.44,1,15,,,,23 years 110 days
50.0,04/01/2000,West Indies,Owen Delany Park,13,1078,22.94,,16,31.44,,15,,,,23 years 112 days
51.0,06/01/2000,West Indies,McLean Park,6,1084,22.58,,16,31.44,,15,,,,23 years 114 days
52.0,08/01/2000,West Indies,Westpac Stadium,-,1084,22.58,,16,31.44,1,16,,,,23 years 116 days
53.0,11/01/2000,West Indies,AMI Stadium,23,1107,22.59,,16,31.44,,16,,,,23 years 119 days
54.0,17/02/2000,Australia,Westpac Stadium,-,1107,22.59,,16,31.44,,16,,,,23 years 156 days
55.0,19/02/2000,Australia,Eden Park,35,1142,22.84,0/4,16,31.69,,16,,,,23 years 158 days
56.0,23/02/2000,Australia,Carisbrook,1,1143,22.41,,16,31.69,,16,,,,23 years 162 days
57.0,26/02/2000,Australia,AMI Stadium,4,1147,22.06,0/17,16,32.75,,16,,,,23 years 165 days
58.0,20/08/2000,Pakistan,Kallang Ground,5,1152,21.74,,16,32.75,1,17,,,,23 years 341 days
59.0,25/08/2000,South Africa,Kallang Ground,1,1153,21.35,,16,32.75,,17,,,,23 years 346 days
60.0,27/09/2000,Zimbabwe,Harare Sports Club,7*,1160,21.48,,16,32.75,1,18,,,,24 years 14 days
61.0,30/09/2000,Zimbabwe,Queens Sports Club,32,1192,21.67,2/41,18,31.39,,18,,,,24 years 17 days
62.0,01/10/2000,Zimbabwe,Queens Sports Club,78,1270,22.68,1/16,19,30.58,,18,,,,24 years 18 days
63.0,09/10/2000,Zimbabwe,Gymkhana Club Ground,52,1322,23.19,,19,30.58,,18,,,,24 years 26 days
64.0,11/10/2000,Pakistan,Gymkhana Club Ground,51*,1373,24.09,,19,30.58,,18,,,,24 years 28 days
65.0,15/10/2000,India,Gymkhana Club Ground,15,1388,23.93,,19,30.58,,18,,,,24 years 32 days
66.0,20/10/2000,South Africa,Senwes Park,-,1388,23.93,,19,30.58,,18,,,,24 years 37 days
67.0,22/10/2000,South Africa,Willowmoore Park,13,1401,23.75,0/20,19,31.63,,18,,,,24 years 39 days
68.0,25/10/2000,South Africa,SuperSport Park,13,1414,23.57,,19,31.63,,18,,,,24 years 42 days
69.0,28/10/2000,South Africa,Diamond Oval,1,1415,23.20,,19,31.63,,18,,,,24 years 45 days
70.0,01/11/2000,South Africa,Kingsmead,3,1418,22.87,0/9,19,32.11,,18,,,,24 years 49 days
71.0,04/11/2000,South Africa,Newlands,7,1425,22.62,,19,32.11,,18,,,,24 years 52 days
72.0,02/01/2001,Zimbabwe,Owen Delany Park,18,1443,22.55,2/41,21,31.00,,18,,,,24 years 111 days
73.0,04/01/2001,Zimbabwe,Westpac Stadium,-,1443,22.55,2/30,23,29.61,,18,,,,24 years 113 days
74.0,07/01/2001,Zimbabwe,Eden Park,75*,1518,23.72,2/49,25,29.20,,18,,,,24 years 116 days
75.0,31/01/2001,Sri Lanka,McLean Park,0,1518,23.35,0/7,25,29.48,,18,,,,24 years 140 days
76.0,03/02/2001,Sri Lanka,Westpac Stadium,37,1555,23.56,0/30,25,30.68,,18,,,,24 years 143 days
77.0,06/02/2001,Sri Lanka,Eden Park,61,1616,24.12,0/25,25,31.68,,18,,,,24 years 146 days
