0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,8.3,0,45,1,0,1/45,45.00,51.00,5.29
Diamond Oval,3.3,0,35,0,0,0/35,,,10.00
Eden Gardens,10.0,0,61,2,0,2/61,30.50,30.00,6.10
Gymkhana Club Ground,45.0,1,237,9,0,3/39,26.33,30.00,5.27
Hagley Oval,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Harare Sports Club,8.0,0,69,0,0,0/20,,,8.63
Hazelaarweg,7.0,0,27,0,0,0/27,,,3.86
ICC Global Cricket Academy,19.0,2,78,4,1,4/33,19.50,28.50,4.11
M Chinnaswamy Stadium,8.0,0,75,0,0,0/75,,,9.38
MA Chidambaram Stadium,2.0,0,18,0,0,0/18,,,9.00
Mahinda Rajapaksha International Cricket Stadium,9.0,1,49,1,0,1/49,49.00,54.00,5.44
Mangaung Oval,9.0,0,66,1,0,1/66,66.00,54.00,7.33
R Premadasa Stadium,4.0,0,26,1,0,1/26,26.00,24.00,6.50
Senwes Park,10.0,1,50,2,0,1/13,25.00,30.00,5.00
Sharjah Cricket Stadium,5.0,1,21,0,0,0/21,,,4.20
Sportpark Westvliet,4.0,0,24,0,0,0/24,,,6.00
Overall (16),159.0,6,927,22,1,4/33,42.14,43.36,5.83
