0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,19.0,2,94,1,0,1/37,94.00,114.00,4.95
Second,21.4,2,92,3,0,2/44,30.67,43.33,4.25
Overall,40.4,4,186,4,0,2/44,46.50,61.00,4.57
