0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,21/12/1980,New Zealand,Brisbane Cricket Ground,R J Hadlee (c D B Vengsarkar),8.4,2/44,,26.00,5.08,1,22.00
,,,,M G Burgess (b),,,,,,2,
2.0,23/12/1980,New Zealand,Adelaide Oval,J M Parker (c S M Gavaskar),9.0,1/39,,35.33,4.70,3,27.67
3.0,08/01/1981,Australia,Sydney Cricket Ground,,4.0,0/9,,43.33,4.25,,30.67
4.0,14/02/1981,New Zealand,Eden Park,,9.0,0/57,,61.33,4.86,,49.67
5.0,15/02/1981,New Zealand,Seddon Park,G N Edwards (c D B Vengsarkar),10.0,1/37,,61.00,4.57,4,46.50
