0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,7.0,0,25,1,0,1/25,25.00,42.00,3.57
Australia,66.2,2,365,7,0,3/53,52.14,56.86,5.50
Bangladesh,13.0,0,70,0,0,0/18,,,5.38
India,76.0,4,348,15,1,4/44,23.20,30.40,4.58
Ireland,10.0,0,35,2,0,2/35,17.50,30.00,3.50
New Zealand,13.0,0,78,3,0,3/51,26.00,26.00,6.00
Scotland,4.0,0,41,4,1,4/41,10.25,6.00,10.25
South Africa,31.0,1,133,8,0,3/19,16.63,23.25,4.29
Sri Lanka,91.0,5,423,13,0,3/38,32.54,42.00,4.65
West Indies,39.2,6,148,7,1,4/48,21.14,33.71,3.76
Overall (10),350.4,18,1666,60,3,4/41,27.77,35.07,4.75
