0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,15.0,1,72,3,0,2/36,24.00,30.00,4.80
Australia,7.0,0,47,1,0,1/33,47.00,42.00,6.71
Bangladesh,7.0,0,25,1,0,1/25,25.00,42.00,3.57
Canada,34.4,1,173,5,1,4/27,34.60,41.60,4.99
England,29.0,1,201,10,1,4/63,20.10,17.40,6.93
India,8.0,0,62,0,0,0/18,,,7.75
Kenya,14.0,1,62,3,0,2/26,20.67,28.00,4.43
Netherlands,34.0,3,194,6,0,2/16,32.33,34.00,5.71
Pakistan,22.0,1,104,1,0,1/45,104.00,132.00,4.73
Scotland,52.2,5,258,6,0,2/52,43.00,52.33,4.93
South Africa,15.0,2,88,2,0,1/36,44.00,45.00,5.87
United Arab Emirates,6.0,0,32,0,0,0/32,,,5.33
West Indies,20.0,2,139,3,0,2/58,46.33,40.00,6.95
Zimbabwe,35.3,2,178,7,0,2/27,25.43,30.43,5.01
Overall (14),299.3,19,1635,48,2,4/27,34.06,37.44,5.46
