0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,6.0,0,42,0,0,,,,7.00
New Zealand,22.1,0,95,11,2,5/27,8.64,12.09,4.29
Pakistan,13.0,0,84,2,0,1/10,42.00,39.00,6.46
South Africa,6.0,0,39,0,0,,,,6.50
Sri Lanka,13.5,0,77,5,0,3/12,15.40,16.60,5.57
West Indies,57.4,3,304,7,0,3/25,43.43,49.43,5.27
Overall (6),118.4,3,641,25,2,5/27,25.64,28.48,5.40
