0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,10.0,1,40,2,0,2/40,20.00,30.00,4.00
Australia,123.0,6,683,16,1,4/33,42.69,46.13,5.55
Bangladesh,18.0,1,110,2,0,2/52,55.00,54.00,6.11
India,31.0,2,189,2,0,1/30,94.50,93.00,6.10
Ireland,19.1,0,87,4,0,2/38,21.75,28.75,4.54
New Zealand,80.0,1,399,9,0,3/34,44.33,53.33,4.99
Pakistan,68.0,2,395,11,0,3/46,35.91,37.09,5.81
Scotland,10.0,0,71,1,0,1/71,71.00,60.00,7.10
South Africa,16.0,0,96,1,0,1/49,96.00,96.00,6.00
Sri Lanka,16.0,0,95,3,0,3/40,31.67,32.00,5.94
West Indies,39.4,0,220,10,1,4/60,22.00,23.80,5.55
Overall (11),430.5,13,2385,61,2,4/33,39.10,42.38,5.54
