0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,22/02/1995,Australia,Carisbrook,,9.0,0/38,,,4.22,,
2.0,09/04/1995,Sri Lanka,Sharjah Cricket Stadium,,10.0,0/30,,,3.58,,
3.0,14/04/1995,Sri Lanka,Sharjah Cricket Stadium,,10.0,0/32,,,3.45,,
4.0,18/11/1995,New Zealand,Gandhi Sports Complex Ground,,10.0,0/27,,,3.26,,
5.0,24/11/1995,New Zealand,Nehru Stadium (Pune),M D Crowe (lbw),7.0,1/26,,276.00,3.33,1,153.00
6.0,26/11/1995,New Zealand,Vidarbha Cricket Association Ground,M D Crowe (st †N R Mongia),7.0,2/48,,106.00,3.79,2,67.00
,,,,M J Greatbatch (b),,,,,,3,
7.0,29/11/1995,New Zealand,Brabourne Stadium,G R Larsen (c J Srinath),10.0,2/33,,75.60,3.71,4,46.80
,,,,R G Twose (st †N R Mongia),,,,,,5,
8.0,21/02/1996,West Indies,Captain Roop Singh Stadium,S Chanderpaul (c M Azharuddin),10.0,1/41,,73.00,3.77,6,45.83
9.0,13/03/1996,Sri Lanka,Eden Gardens,,10.0,0/40,,83.00,3.80,,52.50
10.0,15/04/1996,Pakistan,Sharjah Cricket Stadium,,9.0,0/52,,92.00,3.99,,61.17
11.0,28/08/1996,Sri Lanka,R Premadasa Stadium,,10.0,0/51,,102.00,4.10,,69.67
12.0,18/09/1996,Pakistan,"Cricket, Skating & Curling Club",,6.0,0/27,,108.00,4.12,,74.17
13.0,21/09/1996,Pakistan,"Cricket, Skating & Curling Club",,8.0,0/34,,116.00,4.13,,79.83
14.0,23/09/1996,Pakistan,"Cricket, Skating & Curling Club",Saeed Anwar (c R Dravid),10.0,2/36,,94.50,4.09,7,64.38
,,,,Inzamam-ul-Haq (c B K V Prasad),,,,,,8,
15.0,29/10/1996,South Africa,Madhavrao Scindia Cricket Ground,,10.0,0/32,,102.00,4.02,,68.38
16.0,11/12/2000,Zimbabwe,Green Park,,7.0,0/28,,107.25,4.02,,71.88
17.0,14/12/2000,Zimbabwe,Madhavrao Scindia Cricket Ground,,7.0,0/37,,112.50,4.08,,76.50
