0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bert Sutcliffe Oval,1,1,0,0,0,0,34,34,34.00,97.14,1,0
Brisbane Cricket Ground,1,1,0,0,0,0,45,45,45.00,63.38,1,0
Gaddafi Stadium,2,2,0,0,1,0,77,96,48.00,98.97,4,1
ICC Global Cricket Academy,6,6,0,0,1,0,67,157,26.17,81.77,2,0
Kinrara Academy Oval,2,2,0,0,1,0,98,137,68.50,80.12,1,0
McLean Park,2,2,0,0,0,0,14,19,9.50,38.78,1,0
Saxton Oval,1,1,0,0,0,0,7,7,7.00,41.18,0,0
WACA Ground,1,1,0,0,0,0,4,4,4.00,33.33,0,0
Westpac Stadium,1,1,0,0,0,0,21,21,21.00,58.33,1,0
Overall (9),17,17,0,0,3,0,98,520,30.59,76.47,11,1
