0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,50.0,2,222,3,0,1/32,74.00,100.00,4.44
Australia,27.0,0,176,3,0,2/49,58.67,54.00,6.52
Bangladesh,19.0,0,106,2,0,2/57,53.00,57.00,5.58
Bermuda,9.0,0,51,0,0,0/51,,,5.67
Canada,62.0,3,246,6,0,2/19,41.00,62.00,3.97
England,23.0,0,112,3,0,2/35,37.33,46.00,4.87
India,6.0,0,32,1,0,1/32,32.00,36.00,5.33
Ireland,100.0,6,442,20,1,5/54,22.10,30.00,4.42
Kenya,55.0,1,216,5,0,3/26,43.20,66.00,3.93
Netherlands,41.5,1,144,5,1,4/33,28.80,50.20,3.44
New Zealand,4.0,0,21,1,0,1/21,21.00,24.00,5.25
Pakistan,10.0,1,38,3,0,3/38,12.67,20.00,3.80
South Africa,6.0,0,43,2,0,2/43,21.50,18.00,7.17
Sri Lanka,10.0,0,53,2,0,2/53,26.50,30.00,5.30
United Arab Emirates,10.0,0,45,0,0,0/45,,,4.50
West Indies,6.0,0,28,4,1,4/28,7.00,9.00,4.67
Overall (16),438.5,14,1975,60,3,5/54,32.92,43.88,4.50
