0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,29.2,2,138,3,0,1/35,46.00,58.67,4.70
England,54.3,3,277,9,0,3/35,30.78,36.33,5.08
India,40.0,3,214,3,0,2/28,71.33,80.00,5.35
Ireland,10.0,0,57,1,0,1/57,57.00,60.00,5.70
New Zealand,84.0,4,463,15,0,3/57,30.87,33.60,5.51
Scotland,7.0,1,28,1,0,1/28,28.00,42.00,4.00
South Africa,96.0,4,467,24,1,4/33,19.46,24.00,4.86
Sri Lanka,73.0,2,407,7,0,3/50,58.14,62.57,5.58
United Arab Emirates,3.0,1,2,0,0,0/2,,,0.67
West Indies,66.0,4,259,13,0,3/32,19.92,30.46,3.92
Zimbabwe,55.2,7,237,7,1,4/30,33.86,47.43,4.28
Overall (11),518.1,31,2549,83,2,4/30,30.71,37.46,4.92
