0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,4.0,0,21,0,0,0/21,,,5.25
India,3.0,0,18,0,0,0/18,,,6.00
Pakistan,2.0,0,13,0,0,0/13,,,6.50
Sri Lanka,9.0,1,63,4,0,2/29,15.75,13.50,7.00
Zimbabwe,4.5,0,22,2,0,2/8,11.00,14.50,4.55
Overall (5),22.5,1,137,6,0,2/8,22.83,22.83,6.00
