0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,15.0,0,81,2,0,2/44,40.50,45.00,5.40
Arbab Niaz Stadium,10.0,3,40,3,0,3/40,13.33,20.00,4.00
Arnos Vale Ground,9.0,0,51,1,0,1/51,51.00,54.00,5.67
Bangabandhu National Stadium,10.0,0,39,0,0,0/39,,,3.90
Bellerive Oval,10.0,0,41,0,0,0/41,,,4.10
Bourda,10.0,1,66,0,0,0/66,,,6.60
Brisbane Cricket Ground,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Gaddafi Stadium,10.0,0,75,2,0,2/75,37.50,30.00,7.50
Kensington Oval,11.0,0,63,0,0,0/31,,,5.73
Lord's,11.0,1,50,3,0,3/50,16.67,22.00,4.55
Mangaung Oval,8.0,0,53,2,0,2/53,26.50,24.00,6.63
Melbourne Cricket Ground,16.0,2,91,2,0,2/18,45.50,48.00,5.69
National Cricket Stadium (Grenada),7.0,0,49,0,0,0/49,,,7.00
National Stadium (Karachi),10.0,0,31,2,0,2/31,15.50,30.00,3.10
Old Trafford,7.0,1,36,0,0,0/36,,,5.14
Queen's Park Oval,3.0,0,21,0,0,0/21,,,7.00
Riverside Ground,10.0,1,44,0,0,0/44,,,4.40
Sydney Cricket Ground,22.0,0,109,3,0,2/42,36.33,44.00,4.95
WACA Ground,7.0,0,28,1,0,1/28,28.00,42.00,4.00
Overall (19),191.0,9,997,22,0,3/40,45.32,52.09,5.22
