0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,0,43,0,0,0/43,,,4.30
Arbab Niaz Stadium,8.0,0,44,1,0,1/44,44.00,48.00,5.50
Arun Jaitley Stadium,3.0,0,22,0,0,0/22,,,7.33
Asgiriya Stadium,13.0,2,42,0,0,0/19,,,3.23
Bangabandhu National Stadium,13.0,2,40,1,0,1/18,40.00,78.00,3.08
Barabati Stadium,10.0,0,44,1,0,1/44,44.00,60.00,4.40
Basin Reserve,10.0,1,41,3,0,3/41,13.67,20.00,4.10
Berri Oval,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Eastern Oval,10.0,1,27,1,0,1/27,27.00,60.00,2.70
Eden Gardens,9.0,0,31,1,0,1/31,31.00,54.00,3.44
Green Park,10.0,1,46,1,0,1/46,46.00,60.00,4.60
Ibn-e-Qasim Bagh Stadium,8.0,0,42,0,0,0/42,,,5.25
Iqbal Stadium,7.0,0,45,1,0,1/45,45.00,42.00,6.43
Kennington Oval,6.0,0,31,0,0,0/31,,,5.17
Madhavrao Scindia Cricket Ground,7.0,0,43,0,0,0/43,,,6.14
Moti Bagh Stadium,10.0,0,45,2,0,2/45,22.50,30.00,4.50
National Stadium (Karachi),10.0,0,39,0,0,0/39,,,3.90
Nehru Stadium (Margao),10.0,1,39,2,0,2/39,19.50,30.00,3.90
Nehru Stadium (Pune),20.0,0,89,2,0,2/44,44.50,60.00,4.45
Niaz Stadium,10.0,0,52,1,0,1/52,52.00,60.00,5.20
P Sara Oval,37.0,2,131,5,0,2/27,26.20,44.40,3.54
R Premadasa Stadium,39.0,1,137,3,0,2/45,45.67,78.00,3.51
Seddon Park,10.0,1,27,0,0,0/27,,,2.70
Sharjah Cricket Stadium,48.0,0,255,3,0,3/40,85.00,96.00,5.31
Sinhalese Sports Club Ground,14.0,0,41,2,0,1/17,20.50,42.00,2.93
Tyronne Fernando Stadium,8.0,2,22,1,0,1/22,22.00,48.00,2.75
Overall (26),350.0,14,1464,32,0,3/40,45.75,65.63,4.18
