0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,48.0,0,274,4,0,1/15,68.50,72.00,5.71
Bangladesh,6.0,0,39,0,0,,,,6.50
Canada,1.0,0,10,0,0,0/10,,,10.00
England,6.0,0,36,0,0,,,,6.00
India,5.0,0,30,0,0,,,,6.00
Ireland,1.0,0,5,1,0,1/5,5.00,6.00,5.00
Kenya,1.0,0,3,0,0,0/3,,,3.00
Netherlands,8.0,0,32,1,0,1/32,32.00,48.00,4.00
New Zealand,15.1,0,83,2,0,1/32,41.50,45.50,5.47
Pakistan,11.4,0,59,2,0,1/6,29.50,35.00,5.06
Scotland,3.0,0,13,0,0,0/13,,,4.33
Sri Lanka,32.1,0,156,4,0,3/30,39.00,48.25,4.85
West Indies,33.0,0,211,4,0,2/56,52.75,49.50,6.39
Overall (13),171.0,0,951,18,0,3/30,52.83,57.00,5.56
