0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,1.0,0,7,0,0,0/7,,,7.00
Bangabandhu National Stadium,6.0,0,43,0,0,,,,7.17
Bellerive Oval,3.0,0,19,0,0,0/19,,,6.33
Brabourne Stadium,8.0,0,32,1,0,1/32,32.00,48.00,4.00
Brisbane Cricket Ground,8.0,0,33,0,0,0/14,,,4.13
Buffalo Park,3.0,0,27,0,0,,,,9.00
Etihad Stadium,14.0,0,74,2,0,1/15,37.00,42.00,5.29
Kensington Oval,2.0,0,7,0,0,,,,3.50
Kingsmead,9.0,0,59,1,0,1/36,59.00,54.00,6.56
Mangaung Oval,2.0,0,10,0,0,,,,5.00
National Cricket Stadium (Grenada),5.0,0,56,2,0,2/56,28.00,15.00,11.20
National Cricket Stadium (Tangier),5.1,0,22,0,0,,,,4.26
Newlands,2.0,0,10,0,0,,,,5.00
Providence Stadium,7.0,0,37,1,0,1/5,37.00,42.00,5.29
R Premadasa Stadium,1.0,0,3,0,0,,,,3.00
Sabina Park,7.0,0,47,0,0,0/7,,,6.71
Sawai Mansingh Stadium,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Sinhalese Sports Club Ground,7.0,0,48,1,0,1/48,48.00,42.00,6.86
St George's Park,16.0,0,80,1,0,1/24,80.00,96.00,5.00
SuperSport Park,5.4,0,36,1,0,1/6,36.00,34.00,6.35
Sydney Cricket Ground,10.0,0,52,1,0,1/52,52.00,60.00,5.20
WACA Ground,10.0,0,30,3,0,3/30,10.00,20.00,3.00
Wanderers Stadium,12.0,0,81,1,0,1/52,81.00,72.00,6.75
Warner Park,13.0,0,59,1,0,1/32,59.00,78.00,4.54
Westpac Stadium,4.1,0,36,1,0,1/36,36.00,25.00,8.64
Overall (25),171.0,0,951,18,0,3/30,52.83,57.00,5.56
